0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17
8488	18975	13025	16888	16204	17999	14289	12226	12203	4866	17798	9834	9697	9688	5913	18675	9502	9881
13404	17981	1106	6124	15400	12598	9191	10329	3605	18818	18480	1427	14551	4345	10752	12234	12750	12396
10259	8566	3666	2781	18582	746	11582	8321	3384	15342	5045	11239	17977	10654	9677	10397	883	14747
10591	13855	17702	1844	9849	3906	2744	800	15416	1735	4163	4576	6656	15690	9633	14379	14882	3353
6449	3937	4143	699	16402	17144	16298	6374	1816	16209	4111	9261	489	12524	11621	10546	13336	10828
18481	6036	7357	7529	16545	3851	12456	16412	9151	18213	7394	6304	14286	2187	1646	2240	13363	18920
6511	6567	14779	9741	17725	8905	12721	5888	11908	10816	10799	14303	16989	5278	1046	16253	11588	2365
2421	3051	123	17948	18423	12190	2462	8516	18398	2246	8755	6770	347	10578	676	11681	17451	6787
5597	5365	16979	6744	9062	8325	11708	18260	12625	4404	15218	6970	8057	13359	5002	28	8535	8612
15937	5389	6584	2462	11904	6784	2718	3928	18437	12462	10334	10339	6250	470	16889	10976	10846	17829
13348	9580	1075	6625	14649	9941	14389	12250	13888	8998	2626	18125	2395	2625	2467	17450	2801	3639
13973	18225	13282	17910	208	3597	3636	6552	14826	7087	17438	2866	4310	5009	11427	6207	18851	3317
7118	5752	13660	7231	6789	9271	4815	14289	3912	14301	10779	8589	16243	3553	11074	2857	15812	3391
18473	5612	13984	16268	9333	12669	12178	6222	10915	9640	5082	16387	15745	11171	2967	4683	11421	3880
8731	17873	4358	2204	2648	5700	2044	16859	2656	4022	1027	8728	15550	4843	12661	16591	17667	17565
15053	4475	3616	17615	4469	13814	7470	61	4968	14564	9249	3784	503	12203	13827	475	1608	2978
12139	13782	18040	13171	12403	4110	6425	8581	2765	5865	1074	6646	12961	11670	17443	8923	2864	3309
5806	13886	10975	11342	11208	6868	13704	7908	16597	4593	15327	4473	4690	4265	2481	18813	1414	1565
7883	18596	13950	11383	1134	9883	17945	18171	16242	2377	6432	7564	2600	13643	7389	18537	15299	17460
12026	1030	3044	18784	12157	16930	9221	6200	9637	11418	16294	15259	18156	14355	17680	3022	587	13013
2900	9902	12402	13631	14811	16859	6502	4189	6440	2374	16803	11635	13533	14584	9901	3208	14630	5553
5287	5453	15500	5009	1039	15687	13901	4064	16653	13114	8588	1066	17406	14411	15444	13891	2683	6015
9383	4881	17473	4204	12136	1300	11616	9668	17059	9946	6228	3578	9625	1951	19001	2043	18765	13843
18937	6814	1466	10235	15343	5055	11829	18445	7366	9558	12373	18951	4661	2210	15529	7162	9352	17800
7322	10219	9386	9235	1175	10578	10228	3520	14477	12448	13632	12144	12314	10901	5205	54	9196	9935
14660	16163	2340	14054	5271	15521	6862	10118	17331	2631	18770	10432	5468	4354	493	15216	14532	15861
10945	14466	1854	3932	10740	16489	3209	6203	13450	1040	574	18344	6613	1922	11072	3885	8555	10480
13473	14656	14441	13243	5200	13626	15943	10711	12174	2774	11793	8116	17607	17854	9666	14423	11051	18666
591	6699	17985	18132	1917	17752	14012	1	4856	162	18124	16342	9715	17116	6349	13538	17312	17795
1864	12629	7385	2612	6278	12444	15544	17256	2792	1372	12265	13320	7288	4054	12732	5326	12600	14702
12246	16923	6423	5117	4426	18166	15208	17107	6604	319	6754	16031	5986	6888	1945	15422	9923	14461
727	5177	943	16459	15425	8765	8227	10429	3118	15935	11406	5560	14878	17074	8767	3262	5560	956
4495	6548	15466	1487	16754	163	8539	10255	3704	15685	7297	1505	16677	247	13407	15486	216	16823
13818	8365	97	12393	18123	12545	9135	3375	7187	14511	6583	11933	1108	10618	6895	7427	8401	12281
13056	18051	5487	13961	1054	10016	12797	5266	13531	18384	15411	13845	323	2257	18109	7594	9358	928
2359	5625	4293	9670	1487	18058	4004	18244	14812	11215	10532	5861	18137	1613	2167	2150	15682	8801
17639	15552	16532	9768	2824	39	16688	18393	3002	5594	15347	13688	14808	3023	12798	18060	14162	11675
4101	8706	4961	18614	11474	14424	5192	18760	9151	13915	8450	76	9634	11445	37	2971	11638	15897
6007	12530	4473	2926	7627	14126	2892	14761	7739	906	7471	655	3024	11342	3294	8852	7807	9664
3562	1626	11057	8465	12700	7228	17208	6935	4980	14627	15822	17309	17673	11672	9941	12561	15489	1095
18918	12610	16739	7575	13666	10577	12130	1530	10582	14324	9494	3070	3374	4625	13115	18692	6299	17316
11874	8958	10345	86	5857	15758	9085	14693	409	3585	7071	8025	1896	9802	3049	18535	18934	3433
13353	8815	5623	4380	16886	10301	1609	15331	7564	18687	12957	7408	8790	12684	16496	9508	5074	2470
14526	14341	7205	305	4824	18979	9400	11361	10293	4526	11796	18632	13264	3394	5295	9298	6618	9496
14019	17171	8335	7299	1018	8892	17137	14894	288	5859	16948	8232	14597	14325	17728	9418	11315	4979
18535	6179	12859	6411	6994	17232	10475	9892	12138	2767	7119	773	7882	11275	195	16767	2879	4257
6130	1671	1036	18912	4895	10355	8420	15038	15851	5369	2036	5026	8119	18323	4017	3059	9684	4550
7254	2509	3444	4148	6605	13980	15928	738	13246	12871	16171	15260	9579	16709	15542	15140	16099	12194
348	9991	10000	15315	16252	2414	4256	16673	11773	4994	3791	17363	8935	6881	6995	16875	16941	6157
9752	7977	6020	9628	15463	3481	18240	381	11304	17659	10722	4770	1782	6333	15876	2318	498	9192
16672	1821	2833	12344	537	18225	2264	11028	800	15897	13892	1236	2068	2064	11386	418	5707	13857
15056	4194	7410	2548	9200	1696	16188	3685	11759	625	5017	3218	6185	246	18241	2526	16595	7174
8551	6447	5393	5800	12716	9909	12441	17038	14131	11511	7704	5337	4470	1439	18863	10786	15219	18006
5699	7327	6711	10048	17355	17344	1269	4536	8893	18841	8226	16440	14712	6578	1025	7427	1122	4725
3506	15292	7899	8525	8250	16614	3976	2705	13014	795	3178	7264	3958	1470	7796	12366	3000	17291
6323	11634	18658	8031	1231	8661	2408	4739	5837	18740	8571	2750	1323	5556	5235	13834	12206	7801
7132	12516	2192	13405	8099	16908	11660	15800	206	901	11723	685	15347	5669	159	9649	6497	16271
12456	13077	2964	18764	456	13558	16240	11853	10045	17459	11141	3851	10418	9858	11858	5640	1302	14322
5164	15173	11676	18962	6648	3205	12296	1206	17452	11250	4316	7516	15556	10583	18346	18630	17430	7233
14592	9566	457	15994	434	1105	13482	16042	7116	5934	10476	8100	15116	2327	3432	9517	3835	12687
15411	15591	2433	13453	3705	16343	11331	17318	10091	17818	4275	9369	8109	16726	9513	375	15066	14033
12105	10407	4592	17918	5407	12667	11608	7363	11721	11922	15428	18990	5424	16102	4642	4498	1877	8983
4732	8576	3045	5267	13524	1488	8827	12205	13572	7159	5271	15041	14661	4843	8963	11825	4462	3656
15829	9788	8025	18716	18092	17948	13171	9612	2216	12287	13841	12858	6368	11074	15196	1142	16972	5209
10419	18997	6184	4957	330	2979	8213	5369	8065	11706	1765	11485	9241	8620	16495	5597	10409	15515
6465	18401	10572	7763	12199	8375	10984	4563	8255	7267	470	18972	18088	4840	18082	11587	9695	18970
8494	9389	16666	11876	1823	12544	10997	15977	2927	282	224	15267	10744	1428	10468	797	1217	5816
12693	14489	4777	5176	945	18384	9931	19007	9081	15313	691	3265	14710	13933	14956	7161	11084	11059
15407	2778	2429	7345	1298	168	14929	3542	14101	8572	5892	13295	16247	8951	1454	6343	9516	10025
1544	15900	17451	1841	13960	14157	12247	7288	14868	8450	13461	8152	16196	269	5808	8011	18261	17215
5561	13997	16437	1640	13032	9084	15005	4087	10083	9175	378	12631	8207	9419	12934	3665	8146	3376
7891	6134	2725	14295	8767	14402	16462	17051	9739	18006	14479	5069	7930	7165	14571	2812	14511	6941
14719	3719	16579	9412	10847	14312	16317	854	9661	13667	2796	92	2555	17270	12360	5159	10581	17167
5261	18770	11097	17027	1789	4576	8690	11640	6838	16641	9506	5153	4675	1327	15646	16558	6108	17959
11818	17231	3973	10930	17647	241	1047	10123	12289	13831	405	1140	16116	12997	11698	4572	12648	3514
7123	9763	4645	1674	8721	10640	3926	11851	4464	12147	7818	7629	18561	1108	4847	10775	18296	16255
12559	1994	11066	7105	549	6921	5634	15455	8793	9039	873	10910	10008	4554	15107	10798	2462	11740
14000	13439	4934	7438	15487	8473	8749	14008	4048	10962	10198	724	10418	11767	9831	5593	15256	9650
14310	17383	13278	16745	11622	780	2812	13101	10693	4856	15740	8465	3077	1291	15093	1475	7541	840
1874	9782	7130	2646	15198	14956	13669	3697	4593	8275	18709	11012	3360	13113	6889	6989	14351	10757
17530	15380	16432	5407	17282	1855	1226	8831	15353	11454	12806	16474	9294	3081	7644	6576	4185	15928
11591	17952	14651	14024	13234	6712	8965	18130	11876	3428	598	12116	1572	16586	3118	3458	6980	11341
803	18429	2828	13405	4250	2300	17456	5743	7040	18822	13920	6087	10582	13046	14957	18192	8951	591
10477	4295	18491	1114	17023	9693	7243	1231	2835	1883	18722	16577	10385	5802	14967	13794	2133	15859
9748	16162	12353	10189	14475	16824	2015	14326	9392	8131	13018	7330	14427	5423	6102	14292	2392	11186
6927	5431	4478	8556	10247	12447	13422	2350	9006	16965	16871	14602	12501	4307	9302	18413	4519	13299
14790	5611	2772	14678	10758	17462	8121	5431	9712	1236	9292	12609	3396	7822	17359	2743	1668	9474
16508	13410	2601	771	8749	17384	8063	141	16506	5994	5241	10139	13972	230	1911	9960	14404	3088
17837	8411	2446	9824	795	2735	14776	1299	12501	10383	16242	17495	11249	5168	11211	13970	18566	9113
2139	3314	9048	18202	13627	7627	17724	13574	5131	1659	2854	16762	402	9002	18821	1224	5040	17063
15425	14121	1616	14154	8747	18673	15548	11984	9358	4838	9767	15926	13971	1679	16925	806	17020	14671
12876	3863	7251	7603	17093	9272	2423	16415	18237	16161	5097	7070	5160	15723	8143	14590	17984	13786
15828	17350	6817	14347	3343	13807	11351	13368	6280	8648	7347	4069	4173	16123	4263	2365	4694	14398
11924	15754	368	6183	13068	13338	11803	17387	2630	8298	17259	9188	13439	11825	2468	4349	16221	10032
3682	13182	13242	11639	15184	17072	13525	1512	14883	14082	2174	15391	7567	425	13352	4994	3782	12400
12795	1037	14873	13820	16405	9313	4255	6018	6324	17336	2759	2558	1687	15002	15664	15335	1194	14120
7015	11203	4009	3959	11688	839	817	13634	506	10346	9128	8987	17084	7400	2439	6618	13366	13439
14490	13010	10452	1434	16410	2319	10895	7141	15307	8528	12202	15404	14563	11757	15178	13431	16772	14994
18240	10943	12299	160	3640	15288	6104	17630	12312	9199	2944	13027	16453	2081	2540	2127	3664	11606
15678	15807	15748	4858	3688	15610	3473	15536	15978	16018	6919	2430	18786	5380	4534	14282	3982	4526
12802	15677	12920	10639	11591	11679	1309	5005	621	6681	14921	658	17167	4481	10011	762	10609	16098
16837	392	12944	15634	2667	17354	1673	16859	6321	2029	16019	2452	2741	2626	9971	1059	7012	17453
18879	13457	268	14278	2182	12039	17412	12094	15541	13343	3130	12011	17513	9442	17121	5059	8678	11395
2935	8848	13153	8560	6114	9501	12937	365	9023	10742	7110	12801	17796	18291	13594	7393	12953	6693
7102	12493	6815	12178	14490	3573	1908	8098	11374	1107	12907	2209	17521	2839	7195	8682	19006	8348
1928	10315	7224	6554	16198	13470	6401	17251	7107	9727	18041	6650	648	2207	18134	2135	14160	2300
15754	17734	18115	15402	18510	6618	17899	7176	600	5701	2160	11212	351	14908	2002	3728	2021	11865
2740	3955	16418	18436	13269	13619	14887	7978	10267	17256	12623	14096	12883	9637	8293	2342	9309	5111
6055	1849	12806	9446	8407	8142	12846	3058	8758	8824	8601	16514	14460	9349	1239	17291	11153	16215
1642	17005	17781	12343	16519	2957	1406	5301	11895	3955	8253	13753	8335	3643	15940	16080	741	11499
11254	17568	7852	14217	14478	13316	7810	11628	11276	1827	12790	10785	966	10429	17254	16179	7624	10556
8337	18895	6280	13991	8942	7103	2628	5719	13561	5428	1150	16553	3494	16011	8158	16239	1258	7597
17015	8776	6728	11836	18388	16205	3270	12942	18941	4276	11350	17958	11622	8807	11359	10726	132	6420
11663	9895	15517	17762	13521	5632	14402	17343	11848	16630	9684	2627	6207	9606	596	8630	141	3558
6560	13515	5016	11000	8546	15372	13099	17613	11247	563	2423	5547	8469	7380	16372	4636	14409	9024
9419	12347	13493	6146	12896	12903	10645	5585	12557	3401	16922	8868	8988	17220	2012	17988	8707	17985
8840	1068	15088	5482	4271	17817	8068	15737	5035	2446	5608	18104	6953	9896	5706	12931	15217	17596
1141	8585	14999	5039	514	12805	12853	15703	13385	4035	3603	7576	14670	3192	18561	3046	17044	9326
8945	3453	11810	15670	17569	6684	12130	10360	915	13809	18408	5260	10784	1346	7558	12119	1355	6486
11508	16608	9112	7585	1804	6599	11168	8980	559	12369	909	14737	18826	605	892	12342	18008	12106
823	13865	16284	10053	14688	11299	5588	14901	14949	4297	18134	7680	4913	5104	2008	4126	9022	18121
3264	1282	7965	10736	11429	16624	8543	15501	8168	1681	7568	4397	15848	6917	11726	16854	3363	1575
10608	3226	16827	15312	3643	4151	4577	2733	2570	17375	12816	588	15519	2824	6769	9870	3166	447
9675	12967	1900	12921	18134	12962	6394	15425	7770	8576	4247	3105	2485	4358	5203	7457	9502	16839
13428	14142	14223	2801	17319	14644	4890	1714	7701	17358	6028	14086	14236	9787	13617	11711	4685	13759
17252	6890	5987	16136	13540	14976	2521	4205	6762	7139	2964	18560	7576	7275	12116	14216	7348	1152
6652	719	18463	6738	3937	4522	18477	9894	3782	11417	10833	10600	15527	1582	13688	4509	6272	10176
3933	2051	2401	17346	11716	1151	406	9123	10155	18660	8788	12574	2192	17777	2866	5273	7562	8475
14381	11212	8647	3224	12552	4086	5334	5603	11496	13102	3585	3492	3514	15905	8376	5944	7067	14422
15941	17212	16957	3473	9117	5502	17114	16416	5678	16998	8250	11354	11580	3670	10643	17336	9822	9363
6043	18732	3422	18915	18636	11191	627	5662	10112	1149	11201	5145	391	10074	3807	7350	1518	3232
12859	174	7581	10761	2084	7886	17475	11420	16327	2521	2666	10073	6901	9234	18051	16443	3919	8268
718	15165	4428	978	13242	4021	16572	6692	11503	1732	8196	1195	12288	10429	13161	10239	17271	9498
10336	9751	17305	16586	8996	10118	3282	11946	448	8032	17486	12672	16535	12925	13539	12163	4309	11966
7167	3973	6332	4029	2154	16046	4144	9320	304	18980	6125	11791	10210	18074	5599	18242	15610	13866
10500	442	15110	15006	3034	13356	6119	15237	1279	7277	12580	13534	4312	185	12340	9385	14127	1451
11498	8318	4559	14083	8052	7162	17193	9800	9973	4762	12274	2022	4983	14376	11684	16371	18693	15384
6135	14370	9946	12642	15524	867	11486	1650	4234	8453	9982	12635	3260	1323	1537	15030	5763	9897
808	2734	8477	18971	2311	11909	4403	17363	5808	13669	16139	3316	10933	3595	6172	7650	5359	10231
15448	8050	14736	18119	17395	8446	205	13260	15709	4817	6632	9266	14612	2076	14471	6575	9011	16617
17664	4120	11996	12884	7718	13201	15049	6761	3834	16048	5105	10325	6699	15518	15927	1906	16293	8260
13606	1722	2451	1806	18741	10634	2371	11846	5141	13156	13176	8513	6415	9787	18957	1908	11019	13344
14890	13012	14711	14817	18092	539	11937	11115	10014	5995	4010	11263	244	13163	13933	5409	4587	14376
518	10136	12470	12613	18324	667	6659	45	2385	17000	6889	14123	12371	6977	4484	15778	676	7103
14397	17680	15731	4706	7495	6387	9277	11105	3935	3591	3548	15758	7140	13389	5702	16807	14932	14678
17036	4997	18343	16970	13259	12831	6095	1840	3705	13558	10004	14962	15791	4444	2242	6045	13767	13571
4297	5971	5470	18830	7964	3570	420	16224	12800	14435	2784	1217	14761	4645	4790	4085	8158	18255
19008	7856	13758	11084	1290	1529	11452	8363	9891	13233	317	15379	5398	17212	15189	13032	4240	1261
14400	6697	3701	5109	5099	4385	7732	6081	12303	16329	11951	12486	7109	901	14271	13416	7028	8693
219	10027	14651	4898	6650	9966	13544	16926	10533	552	18592	5661	13325	16212	13612	12477	2164	2815
13793	7549	14494	7743	6060	13300	15049	14172	2639	7732	13791	2121	852	4835	1330	17575	2654	15771
12167	12541	2696	8500	13276	190	497	4704	16510	14103	16403	9971	13979	6616	14581	6175	11903	12732
10379	12921	2096	15781	7	8077	2348	463	16697	12427	16655	7231	4594	5454	6615	12324	4156	16475
1217	17426	4352	1358	12271	7547	7952	2443	6928	12302	18283	10907	8237	11810	12674	6566	492	9336
11402	15185	13138	12892	7025	6548	16936	17152	6761	2876	1304	7156	16989	4161	11184	8387	10105	75
37	9996	2821	14181	10343	15559	16954	10397	12271	13361	78	6318	14271	6546	2277	8674	10012	6425
17752	7721	6428	10809	13512	9747	107	15680	7403	11255	8604	13899	1774	9005	7282	4102	9369	8081
9792	1629	15148	2936	4807	12036	2780	3165	15096	14512	16620	787	5173	9230	8488	6325	2000	8670
5108	15023	5628	1705	11056	16967	2022	9394	5914	18507	14429	10037	12171	16809	11933	5923	10260	11469
15597	13284	17915	9945	5989	15056	5834	9248	3990	15690	1799	9897	12748	7408	2988	15902	12512	2355
5844	18374	11317	14202	15143	4715	12041	13127	4491	8590	12747	13249	775	191	2237	3489	7792	5545
9234	12788	16090	15489	7906	15278	8518	13219	10784	18703	11923	4567	16587	17145	11255	8264	18364	330
7570	6024	13876	16824	7955	1533	5689	685	16528	17472	5349	16442	563	9735	14310	14720	11284	14357
7154	4538	1156	17536	15818	2656	17940	15779	11759	906	6926	1177	6955	762	2755	18569	14132	1736
16244	7857	13282	17335	9327	6213	5433	18081	6797	17425	16778	7961	3904	2206	6960	14491	2328	6878
18385	16495	18859	10035	17749	15612	81	4559	16426	16766	8420	7409	11332	12127	18537	4614	1892	3562
10250	10942	1237	10767	936	2844	6221	18988	2716	14389	1666	9622	1327	17654	13529	3624	10875	14840
17732	8291	9990	11602	16771	10610	15676	3121	9550	17782	15438	7374	17871	5111	15986	1981	16383	8382
4612	8387	16671	10105	18967	11879	491	14939	18452	5714	14217	8873	11489	18440	16611	14928	14418	10288
8011	18964	3570	18452	6125	8339	4375	12225	4445	13439	3554	18233	5877	16805	15836	14389	14539	5120
864	7604	8798	3889	17397	17327	4417	14491	3029	2958	11892	1333	17694	9329	12784	12520	6563	1353
5228	697	459	13856	645	225	18162	15383	9146	17250	8208	14472	2921	11834	2493	508	2820	18146
3698	10546	17086	8753	10651	12478	11293	18499	4588	3336	5111	3421	14210	6302	4705	6672	15545	10755
15841	14254	5297	9751	5986	5789	17071	9669	2726	6432	9551	6812	8470	12512	9200	10924	3753	2583
3458	637	9283	2192	12922	14516	9534	498	1848	13729	10720	13907	1377	9387	12001	11615	14789	16420
14998	9594	2563	16763	13673	5126	9679	1586	11583	11988	8406	2563	18936	1048	13622	17489	2720	18876
15329	6237	13486	11632	10900	10547	13337	17326	17362	3232	6478	1037	11883	8856	18533	2435	5217	18715
9713	10709	7896	16025	8441	16646	8419	13751	1104	7409	14236	8131	17445	6595	16359	13525	2633	6511
10593	15479	17061	8461	5405	16323	9721	11271	17270	11717	4492	17771	15250	16149	10360	15235	8952	17221
3010	15335	10375	18079	2502	8872	924	240	9878	11227	11601	11241	15503	4946	11037	579	15343	16865
16478	653	7168	16272	893	3624	16029	15266	7944	5577	9728	9187	14623	12554	8326	8586	4548	9599
10089	17585	5282	6849	14740	11780	17914	18936	4060	12538	7750	4436	17465	4636	6272	365	18277	9768
16321	18048	12462	9129	15107	2632	11343	14455	6276	5353	10764	8826	16207	7776	4515	17057	4174	61
15709	7968	14697	6654	11119	1925	9270	4306	10511	533	4260	370	9522	604	15173	791	7782	2238
9361	9882	3787	10040	12197	3234	11707	4237	609	2597	8545	17500	6306	13667	6746	6345	15632	18993
692	9516	17716	7558	17988	8754	5750	5907	8001	16196	7817	1591	18342	1897	14940	5883	933	17448
2973	16253	6007	9181	13509	14123	14955	18954	11045	2477	12203	10707	14009	15827	10854	18631	12840	1203
17838	5151	15578	17825	13751	14919	8987	17882	13131	10957	12959	16250	9167	6947	7621	5746	8280	1408
15408	16341	1580	10591	13213	8091	7322	5260	8213	2619	3652	13960	16183	16687	88	10348	13848	15181
9585	4730	7494	2379	18034	17801	7241	3527	14963	5731	3224	16986	18665	329	4131	379	12767	6718
11310	1310	7647	10187	1204	10134	5865	14682	13270	10425	12348	1109	8816	13194	8338	17001	15633	2638
2718	10837	2419	5961	15180	6938	11181	9792	16456	7597	5547	5927	4049	15953	17632	11908	7033	3847
3359	8974	6966	13850	11183	2355	11378	12283	4734	1161	392	838	5331	17702	1928	16136	16880	3160
7401	15278	11823	348	10743	6654	18109	2963	4134	13450	7768	10015	279	3026	4543	8437	14465	1672
13262	708	11816	2571	4821	10194	456	2765	9231	8098	14111	13121	18715	9124	5909	7551	15132	1275
17848	18197	1237	18173	14860	3944	8736	6054	8324	18526	18937	6644	10460	12621	8598	13897	16866	12226
18361	15966	5843	13765	4769	10860	7941	11837	12667	8755	132	3552	3933	6743	13686	8100	17048	2010
1362	4124	11092	16703	12719	6498	4960	8784	5720	13741	15430	14461	5560	10079	3397	8009	8012	702
17468	10719	3783	5075	3	13528	6070	4599	2190	9678	18355	5015	7240	7405	5555	11974	14647	13244
