0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19
7696	18118	4965	3947	9829	3710	18613	4800	4551	16375	8860	14052	13827	6814	10436	6311	16150	10415	3631	14156
17318	10821	9109	15518	3262	10955	1176	8138	11149	869	9430	13592	8845	12435	19845	16334	15622	12676	5981	15355
5165	2411	19561	6909	13384	472	7409	6383	8426	18833	14850	9008	12496	17703	10962	8209	5548	6372	6126	19450
3775	13988	7530	17785	16741	16368	11289	19320	11767	15027	3747	14373	18615	9381	19045	4081	8890	12599	16096	14743
16009	8481	11426	12352	17039	9873	4721	16487	5426	1266	5211	11236	56	14915	16162	790	13526	10922	10147	3756
4656	12229	3490	13249	9828	13834	8929	5692	9933	5168	18183	6180	1884	15604	13913	6368	17592	8149	4726	5739
4577	9926	4872	3881	4285	2765	16306	4704	15697	188	18133	1187	460	599	2957	12487	13104	3035	663	13825
15835	457	5857	9575	5060	7808	516	2548	14970	9057	18842	860	6221	14650	17336	4390	5197	1410	12956	13518
827	5656	7444	8242	1390	5901	15606	173	16278	17790	19428	14549	8445	12581	8262	3166	2259	16239	17204	3699
4651	15060	5695	10688	9058	7082	10294	14381	16789	1619	11121	13947	3067	9842	12287	10452	12886	13687	489	322
19010	19327	7937	5990	13553	13737	7816	11595	6298	3528	10834	13184	2919	16952	12037	10906	9051	606	18500	4093
15108	383	4493	2676	5389	2810	12416	18158	11586	3918	2889	13222	3450	4155	12915	11164	5430	18941	11237	4019
14400	3518	16605	69	9080	19227	6539	10761	15832	13397	18452	3050	3050	1713	15053	17790	11592	19837	14407	3060
8542	15141	6215	12190	6689	18290	15239	9543	9632	14078	1067	12514	245	5761	9130	14271	6001	14197	17162	10278
3604	14312	13832	10215	11713	307	7273	12208	10181	14326	10873	3854	15771	1202	8913	1779	4905	18410	6017	19884
8392	3231	8724	12086	3700	14102	9839	8988	14635	2477	1599	11954	5757	7753	845	12876	11556	2790	9495	19707
3926	10800	7933	9757	13096	237	7240	9815	10872	10585	7771	10849	693	18028	7530	5990	7271	9699	10848	8146
6184	15385	9415	15508	7281	12847	17427	7532	18694	5051	12103	18366	5820	10182	10018	19614	6165	13334	6270	12081
16540	17364	18434	18755	9421	802	9001	13467	12645	4325	168	3019	2128	12457	5336	16203	14475	13184	989	9396
220	7447	15009	19679	9890	15727	6962	6061	8816	8907	8357	11681	12577	6405	7066	4518	16133	1492	2883	1383
14931	17207	12800	16807	16941	19167	5044	19375	9554	5686	11015	16740	16228	5995	12533	3054	5817	18335	10174	4948
15595	18320	6502	10226	19621	3351	4449	2902	1496	6087	15649	17809	3108	19381	5792	10714	14809	17890	1072	4022
18523	19793	4533	6422	13834	3140	3624	14737	5404	18590	17280	17309	12017	8837	19751	9028	18432	3642	7880	591
13386	6629	9651	12851	5496	13760	3717	6488	13421	15212	7329	19632	16031	19586	19373	11931	7106	2304	1157	195
4265	11819	13061	18009	18484	5784	3603	16189	4971	12182	7107	14488	11848	13511	16718	8494	11124	921	14734	9693
506	6404	7184	1764	10067	11608	9050	10719	15631	818	18840	13923	7425	16751	18424	1084	12768	19010	689	17978
11675	1035	15216	9071	11060	13188	2449	9821	388	14733	19220	3911	17383	1782	18652	1575	16503	1959	11058	8587
5323	951	4070	17092	11416	4483	17336	16625	3864	17710	6585	16321	9038	9333	1330	11395	15646	1810	3141	1138
17223	3898	18717	15365	6457	8034	14335	19077	19089	2424	560	18187	1621	19628	14877	4769	16643	11592	6892	18694
3293	4425	17823	395	18629	18135	16390	14360	8258	9438	14758	11948	18172	4552	10528	16876	5702	1528	9705	10787
9057	4029	6192	17434	8984	15391	2734	19190	12785	3153	14740	19765	17863	631	5607	16373	6119	767	18691	17592
9245	4938	13282	2408	15572	8549	17532	7663	17034	6459	7637	3217	19571	8558	9511	2788	6947	8287	18999	343
6739	3634	14269	7904	4720	6322	9772	13191	8270	19495	2426	16366	5504	5771	11442	19514	5339	19479	11048	16811
18518	5989	16444	8656	1957	1907	14466	14021	5482	16580	1706	10581	17658	12167	7150	5345	14136	2336	4851	15752
11490	19689	13351	2690	1377	5674	6368	16138	9176	1815	14665	13674	9096	11997	359	5598	7530	2039	11723	3733
240	7042	16040	12283	15621	9371	17112	13140	14593	18894	17788	10337	15911	11625	6300	14793	16369	11901	16699	11066
6879	18665	9758	19551	6967	2083	16620	16671	18581	18035	4924	15345	8914	9752	7715	5403	18260	11203	7822	2735
12712	15536	18003	17444	11282	17415	16829	3093	18607	6983	12087	5571	10377	10755	15266	11539	18110	16835	2961	12911
468	1586	1029	7268	5549	409	3467	5568	5199	861	6980	9350	8316	14844	18388	11753	5038	17449	10988	729
7799	16539	2136	10134	18406	11704	431	297	18164	3097	8230	18330	10023	17393	11268	14039	16408	802	18917	4353
19202	8547	14015	9494	14754	19016	14275	1949	5427	1600	13409	7758	2321	8091	65	16173	3268	4632	173	10628
17513	9088	3228	290	17527	16729	6209	14377	8687	9182	18685	16432	6649	4326	9755	2023	14746	4168	10041	19887
11838	566	16702	19522	18741	6976	85	18390	11267	321	17385	8804	14142	12413	2940	15787	19266	4560	5989	5648
16300	3199	3945	13623	4042	12477	16430	19034	13592	19617	6912	14478	3283	4138	929	11011	7124	17387	848	882
368	10187	14580	9382	8937	17289	9999	18856	17964	6225	12157	8132	4510	18846	12245	18192	3157	855	4503	5567
1697	4632	14824	6314	14607	9672	7252	16719	12986	12232	16837	6878	13363	9161	14465	6056	4342	1687	114	3655
16624	15455	17075	14973	18742	17674	18313	7466	3783	11236	962	12117	2762	10695	19019	5007	8180	5022	3165	2045
9799	12637	1620	7387	10721	3947	10992	14958	1592	17831	8053	16125	17568	1102	18465	4028	14440	3465	10180	11298
14864	108	16906	9136	3645	1470	13881	17051	16091	3011	386	13452	15389	11132	994	13686	12836	13551	6324	17228
18329	13436	18228	14422	1144	8243	4436	13270	14842	49	14706	18023	6121	10996	4487	5869	6862	18622	4301	17212
8767	12195	4337	12231	3630	5213	13158	9568	6434	5063	11451	2586	5263	8510	14459	6267	7881	4705	7134	672
5440	5343	14242	5283	16481	13556	7959	10846	10012	11692	8833	16484	12765	13165	12213	10785	19205	4223	16127	3318
14826	8364	8998	6903	8601	17201	3199	19436	10462	14349	16800	3363	11039	1498	6119	13593	16504	19827	1454	4289
9636	19429	4213	4268	4404	1167	13695	4605	18639	19786	15244	13853	11847	7633	1008	4533	10316	3474	4524	5948
15928	15319	6883	16663	14958	8179	15080	10001	13835	14988	13959	1014	2098	7681	5934	12572	11879	15987	12446	5105
7868	18599	2704	210	6461	6483	14620	17520	13494	12616	15924	10950	6726	5254	5956	11139	7195	4270	15725	3812
14974	17397	1299	12839	5617	12958	18542	9701	6927	15584	17611	6585	1453	15773	8737	96	9702	6407	16814	8359
2084	5822	3751	647	9375	2043	9509	15601	12398	10046	8791	11552	14259	5617	14398	19443	15179	10196	8998	8423
13836	57	9570	210	1339	6274	15834	19671	7911	3121	1158	1128	2646	5130	4337	9057	19126	8539	9738	18467
3098	6816	12017	15071	6375	8714	14848	13585	4305	1556	5009	8980	17167	18642	17913	16348	1618	9690	19498	8449
12803	13336	4794	19476	14564	10510	4505	9556	11765	5225	6224	17418	1465	6312	19793	19602	8981	11382	19516	7098
7284	4664	15062	18249	10184	10210	9189	9920	2109	14029	8799	5553	11645	3132	3733	4881	15080	5603	19576	8826
13723	13557	14462	13674	2365	15944	14394	5963	3499	12436	7262	16046	13130	12989	1775	8083	6875	3867	3203	13851
14891	11934	524	12544	11895	2691	16028	6652	13637	8384	12909	8312	19823	19819	2394	4182	10334	17974	2620	7771
4206	1005	17412	12048	10614	10727	17584	16942	974	15851	7095	16741	10370	17506	9553	824	12743	15565	9994	137
16934	10849	5854	4900	2101	13376	3792	5334	9218	1623	11420	4907	7856	6727	6474	8791	12952	599	16671	14487
3280	7409	15301	2494	14884	11221	7472	5892	17264	13724	1231	7431	5014	16206	13099	13680	14583	7381	15749	19602
11249	1418	18709	19230	8756	11448	1298	844	8778	14836	16541	18076	11380	18256	2626	8272	9224	4258	7757	3929
15340	743	4181	13823	3766	11132	14812	14916	19681	1055	15840	15645	11737	16380	3879	13989	4572	9403	12655	15952
16963	2524	14012	16284	5474	1181	16650	13452	12170	10802	11170	17784	17727	9565	9638	10763	4685	11322	8964	10124
17333	1358	17343	5605	10874	12403	4894	10765	6196	15406	3793	3859	5974	16811	4369	16285	14093	5115	4727	1162
12739	18034	7867	4898	15375	18403	5703	4408	2838	95	4484	11125	19715	11254	11809	14566	7738	8653	3986	8797
12965	6838	12793	5713	10850	15671	3230	11474	1789	13979	4535	2215	7947	4282	13572	1895	3831	5970	4612	2123
19769	11416	5969	10337	2938	6070	8023	1998	825	14696	7835	10999	12573	6311	7820	7667	13796	13096	4574	9183
9373	13053	13227	3177	18424	7565	14669	9965	7036	1588	16360	15692	9352	3137	5489	7401	12661	12034	14524	235
11628	4818	9813	5102	4947	3285	3221	4930	9433	8961	15299	7863	19914	902	19593	18654	17648	9559	13974	3070
8656	6419	1945	1157	10030	24	6947	12155	16397	12425	14442	13901	7667	19166	10061	1171	10785	2625	15260	19418
16366	524	9836	15860	5817	7779	5200	2672	4473	15974	2084	17622	231	17163	8914	9993	1569	15965	3543	921
15816	6125	14949	3110	3904	8919	19496	10986	763	12410	9207	10095	6307	6773	18599	801	14335	4259	8467	12763
19007	5106	5955	10636	9042	7439	8145	8203	19302	17416	16378	11608	3903	14291	3648	8224	6913	9299	18236	14901
7564	11999	5337	5829	11223	7882	3523	19736	18973	10769	16747	14467	14859	3172	18395	5234	18413	11099	7106	9272
12265	14375	4140	10310	19058	11751	10438	15426	12207	13498	7373	17123	16134	1833	2670	16213	9275	7319	19578	6768
5553	16596	37	12341	14364	7422	6780	10080	19931	15140	14539	18326	15786	902	7899	17272	10451	16815	2472	13460
17676	5741	12642	18653	12735	19729	18128	5632	13522	5042	17880	18606	5215	2676	18988	17285	91	11050	15844	19072
3283	7457	12228	1986	2902	14850	6528	7126	5250	4578	18807	9566	6457	9114	16957	11668	15196	9609	4292	19230
1235	19077	945	15802	18084	2374	11663	5343	5701	10203	19583	8266	11035	1082	5212	11775	7066	19201	12443	388
1794	15391	10662	10243	927	17382	14635	3459	14808	1482	16687	12006	10356	8534	11634	1485	11315	7940	7795	13208
7380	17850	11495	13529	5936	11687	2820	15630	15882	5948	31	16252	1961	2972	1371	18384	18375	8607	1012	13352
3425	10346	11560	5513	11001	18418	13224	10529	153	10178	15207	3937	10208	9925	1205	13764	7292	6597	4108	14448
6471	5791	7138	13023	19460	15636	8481	13795	18254	13142	2407	4036	8458	2230	6529	1837	10820	5363	15435	11437
1699	914	29	12076	5404	17531	15746	3900	14282	6994	17564	6867	4311	7268	3381	11009	4054	18936	16214	10628
6541	19120	7411	8121	19108	18049	7887	10337	18358	19446	15657	6627	7067	2737	2274	13742	10268	7486	5452	6124
1656	3423	4964	15582	424	6362	16276	12382	11687	17263	7875	18748	10430	11353	2937	642	2412	2705	9898	5627
11540	15015	10749	12499	1749	18054	7885	18925	18141	5953	10413	10199	4195	1093	11941	3411	11928	10405	15890	8560
14243	6236	5371	8431	18855	17442	6430	15629	4449	13512	3863	7384	1409	4086	9068	11977	564	9333	10588	17405
8559	13488	16225	16784	18208	14721	11435	6937	2108	17399	19826	2631	14393	16841	10336	19933	3846	10196	2670	8054
14232	9627	10037	17329	2194	887	12781	17198	14876	1306	3951	15381	11126	15723	4081	18745	17104	824	15064	14759
14586	16435	15372	17349	12671	14546	4372	6506	16787	16781	10163	16655	1461	7213	16412	2593	8912	11790	12542	9806
2698	4083	16153	18243	783	19857	10984	1296	2210	11750	8092	7616	6723	10477	17284	12869	8964	9698	12220	1412
910	3834	2051	19151	14523	17042	15663	477	7117	5491	3118	15501	2855	5465	973	14620	10454	11898	11735	18420
10093	14959	7418	1140	4295	6912	15572	9875	12620	12311	4417	6553	19770	6216	17029	11943	5910	8661	14250	11190
10687	4533	17523	18297	19151	5730	1645	8054	1980	17632	7563	17979	11851	11236	971	6821	1638	3576	19239	4513
3598	13437	8595	12280	13002	15662	5761	15832	4224	6331	7902	2040	7167	17204	10337	6222	12545	1908	9655	9644
12770	1939	9863	9972	11665	3955	11373	6151	11865	10691	6786	5528	9166	17814	11632	3661	18644	9399	9527	2331
14037	8541	9550	7987	17782	13357	8516	9382	4227	5977	14607	12707	4262	11649	4049	14285	4384	7673	1325	12946
2828	4904	4230	13248	17316	2680	15433	13149	6582	8348	7186	5459	7209	15711	10753	7057	757	7800	6406	5192
4242	10347	173	2190	10295	6581	10517	12638	4230	6476	5481	3764	8456	10695	2480	114	19883	1730	8797	5649
19874	15145	11081	2227	8833	14213	12082	14859	18603	7075	9475	9736	10383	14270	9693	16920	9262	9283	11209	4955
7111	4138	10021	1825	10155	14372	2750	15383	16881	15850	9312	18634	2151	8847	1049	14887	18257	10152	6017	11078
5779	9499	8807	11550	3602	4024	8633	17455	17455	14849	2773	12831	4374	9417	8127	11619	8572	12195	8952	8355
15170	9001	16751	8543	17337	10911	4995	15722	2761	16729	7020	17311	2492	16054	19187	15241	11257	13617	5754	18337
15501	1647	3272	5214	7025	4111	5016	7835	2831	16512	2887	4014	18203	1039	19627	17413	17662	12184	3337	10052
2594	14291	6194	15085	2695	4574	8248	16645	13932	8475	7265	6509	5802	8910	1354	10540	1782	16541	7223	8155
897	2590	12137	16231	14876	190	10894	18446	14349	7281	15105	13380	11361	10843	2989	8013	18210	14023	2817	19753
10089	789	2775	16121	5448	6708	7650	1989	14401	16530	18903	7357	1549	4024	15604	1269	11309	7824	16190	3165
13584	8872	12979	18863	18686	9135	18404	19855	4670	8445	1285	18575	14982	531	2210	9101	5897	13840	246	7520
7620	12422	17040	18602	4512	5391	13223	3688	13766	12303	19869	17526	16661	17848	7077	6234	994	18920	9207	18350
13207	17986	15846	5689	6305	19444	8716	15284	3941	2533	14723	221	17547	19274	19434	7805	10686	17670	10324	4793
15670	16856	4259	15177	19536	18786	17993	16754	9043	17615	3145	13878	9229	16414	3311	15519	18192	12536	17456	1768
4089	17285	1865	12376	18848	14459	11899	5890	11645	2120	19237	16766	4041	7547	7189	9259	5185	7154	6663	13780
13922	957	19434	16281	19410	293	17757	5429	18280	7227	11478	11187	177	14369	4675	7136	10781	3995	3245	16826
11157	10469	11442	8230	14823	594	14699	1485	10836	7951	8627	13366	17623	5817	3505	8110	9898	3807	18910	11351
16853	5534	12780	8266	2000	8175	9653	18497	7096	11754	15649	11983	8248	4473	19113	17879	16914	960	7316	14705
5735	5953	19777	2829	7308	2013	13270	8667	1558	1737	2656	11880	6415	4995	7111	18402	12242	8866	10060	2802
19110	9519	3641	5985	5717	7184	13845	5492	6347	4591	644	7090	4381	17549	6063	10300	15555	16105	13749	8917
3275	18900	1571	862	11862	16930	5391	11785	11702	17448	19833	839	2106	9428	732	12697	19647	1848	8538	19575
2483	17094	16795	1359	8150	6782	59	3857	7416	212	7303	3244	14481	17055	9977	9947	581	498	2552	5976
8483	3793	19222	12463	14139	19646	6962	8376	19840	2702	8719	11571	893	4998	8398	1964	5691	4543	4479	14794
11581	18041	17639	891	18841	19640	7519	2312	13891	18460	11010	8605	5126	3286	10489	5150	1302	14351	4800	481
17945	18331	8981	6282	2752	5758	2839	19626	5424	17931	15531	4839	9573	5036	17213	2143	7731	2689	7013	1433
3997	1210	19431	6884	13288	12939	1664	4312	17728	2229	13074	19130	17784	17669	5135	13723	3654	2426	2748	4121
9600	11275	16104	863	9120	17934	1396	11594	13395	4930	5127	14770	1348	11815	8942	9864	11255	15391	17862	6449
3825	16824	11333	5386	6867	13180	12706	10690	18254	1562	11822	3424	18921	12050	17712	3858	15238	7910	3155	14014
18724	9818	8953	17904	1893	18887	15551	7479	10174	2976	5244	13776	12608	7765	396	1293	4397	15008	14882	10487
14809	11455	3223	8847	11308	18269	4721	6888	17327	968	8017	12101	15929	2622	6628	5660	18858	3962	10450	15352
1506	12952	4372	12852	5691	10677	13360	3022	2685	16453	19040	8418	33	5885	11483	13612	834	12510	2655	6927
8930	11274	19430	18277	11578	6412	13169	15293	19371	5911	14910	19071	3480	19887	15474	3861	14045	4212	2824	3456
1061	3397	2245	10880	4065	9208	3715	4620	1481	12326	4905	1811	2029	11465	10789	3740	1905	13209	12847	3370
9759	17818	18120	831	9562	16961	670	15514	6257	18582	2176	12903	2580	1000	14614	10866	3614	10679	7211	3662
14287	7786	10905	18162	14200	6635	15190	11686	2112	17906	18265	16846	10951	11614	16226	24	2284	2424	14802	16381
19780	7468	16779	3455	2725	14934	12477	3388	14145	13407	7224	824	3576	11772	4904	11187	3972	2287	14156	7534
12770	9437	3189	12338	14630	8767	7242	12513	10454	12760	5334	9227	4767	14451	19540	10778	1987	2960	10273	9074
5231	4739	14341	7062	10006	13723	331	17065	18326	12359	8590	52	7561	18109	10553	3157	17784	12174	18073	12953
16403	4190	595	5331	7239	5586	71	10501	1467	13188	14341	17790	2520	18358	19571	12929	619	14848	4978	19006
19597	3814	9515	12883	18349	11605	9751	18385	18074	12724	14965	8625	13587	15703	12559	7161	4043	8707	17370	18052
5087	11199	3452	16257	7721	10253	13489	14267	11357	17481	16298	10728	12875	2017	19082	4767	12679	12656	5301	17810
10939	1374	19144	18017	10323	7672	19865	15989	16541	14094	16911	4409	6508	1519	420	2110	2584	9631	5704	2984
11540	1836	10776	8117	4157	5211	10315	2267	3690	15863	14209	3846	8332	15993	7934	9389	18189	579	5088	5074
1587	8278	15854	2307	13518	5722	11921	17037	4236	12566	6403	6224	7913	18482	1215	16920	11304	8707	7081	14095
10373	6644	10253	332	14883	5994	10059	14658	6248	17779	2286	8821	18637	5879	4224	18049	18199	14186	16951	14888
5326	6925	6963	16965	1725	19759	12391	5109	9630	3669	17281	18404	17155	5805	11561	17599	18610	11543	14669	3252
866	15439	11660	6844	12141	379	9590	5140	5294	12026	16023	3152	3285	19560	2021	11524	705	5627	6511	11462
166	15236	2074	17771	19565	18384	8064	14392	36	3777	564	11842	6809	17404	17899	2968	5146	9265	1112	2864
18906	9107	12447	16954	16319	1333	2298	929	3415	8695	7969	1647	19778	5774	18382	17228	15121	9186	19324	18022
2324	7132	1261	11241	16713	1032	18217	7472	5013	15758	10362	16096	9287	5667	17207	13650	6207	664	4142	8945
15688	376	6989	5448	1923	14933	2461	1788	8789	19308	5567	6682	19040	15707	6294	11250	6831	15660	18113	18016
17932	6574	12961	5869	16079	17086	15112	7368	10258	16580	10688	16451	4984	147	1875	10575	14047	17676	14342	10506
2570	11499	2857	13493	9146	17588	1563	10327	7171	14312	11632	7292	16865	16098	8299	11427	11421	11558	13002	19912
1104	8868	16770	15875	17835	13087	6123	19507	15473	11047	4436	3300	5934	8795	11412	19153	9469	680	15486	17938
17366	1021	11973	9132	14248	14850	3704	5959	17492	15770	1706	797	6560	17933	1938	16385	19746	14624	10547	12314
9690	5597	18190	2770	9486	11476	8142	10665	10141	1025	6537	19675	13204	9583	11998	9365	13018	4650	13070	5579
7569	11252	6449	9207	17081	2946	676	11708	17419	13956	19834	3562	12124	5328	13963	7097	19228	19824	10763	9169
17518	18164	14751	10948	5155	19099	16873	8214	17512	18106	8101	12067	16021	5490	7364	12353	4701	1896	3981	1163
3049	16416	9279	1160	8757	11578	13095	19215	13768	17805	17339	15511	16816	15861	15881	1704	8643	1753	17030	3940
14482	1	19025	917	7523	16295	7344	2307	8970	13457	7784	3890	3818	15132	15176	5192	15711	10955	8538	19967
14963	1538	19858	16244	11728	11656	19071	12213	14360	15114	17573	17964	6701	7660	10971	13631	15241	5551	12692	6041
17758	16313	18900	12552	16833	14593	16634	1338	11420	18352	9027	10116	16552	15048	1630	2539	14850	16943	9206	10495
8612	8324	2632	14455	2888	17323	480	917	16240	4678	4693	10560	18999	15823	5935	16275	600	15203	5469	5809
10773	9746	8671	18387	10541	19878	18951	10999	6879	12849	10537	13673	156	10354	5227	8490	15366	6625	16265	9671
1921	7154	13093	10039	3446	13499	9774	7384	17769	4716	17739	18119	10913	13212	16854	11824	15048	16129	17932	4070
2636	494	7577	18064	368	14506	18515	12469	12896	13211	7698	4835	6699	14587	1185	17229	17581	825	14677	8073
2471	19008	11461	15803	5949	201	16956	18438	15675	4391	19996	9280	11500	7245	11611	6155	6034	11176	2579	3702
14190	8268	19509	9636	14579	14406	8701	1279	14208	18081	3327	9238	5198	5410	8242	15124	11492	7387	19243	17375
13448	15624	15074	1984	15234	15413	1008	19178	17773	17839	10270	9143	14426	19736	6735	8390	1450	3916	18816	12888
885	9214	1046	1686	19834	13648	16172	14899	17463	857	11408	5437	19112	8425	19901	18482	2683	17747	16444	5221
19958	3929	18972	2628	1345	19535	8696	16234	14979	13283	12576	16995	6526	1779	8448	6937	13752	10827	6323	13601
2706	16498	2078	16617	1525	15509	19550	906	19811	8171	10762	5486	10451	3627	15689	7141	7307	16395	3619	1327
3540	6029	15724	10153	11360	14489	2172	7660	3147	5547	16962	9692	1032	3803	10751	4462	3768	19097	10225	5897
