0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
4932	1292	13316	941	12220	929	12824	5503	6438	5392	6617	14088	6327	9531	13331	13968	7307	5420	11504	5927	8811
7256	1580	3733	4592	10073	4408	7081	2992	11825	3431	6884	1452	9042	9446	2788	5682	12821	10741	3048	11474	9256
14171	10670	11836	8219	7177	5375	12073	11204	9987	7128	5962	2756	13112	7593	5638	4459	6407	6424	588	12732	9370
4420	11393	11103	3483	6678	5254	13083	3688	1957	11247	14040	7903	6580	12052	842	2113	1354	12066	12249	10893	12118
9765	10608	10988	3625	6510	10332	2911	1963	5016	9903	7125	4228	4423	12927	6595	3797	11578	11216	3086	12776	560
14041	13935	2374	1681	4262	5676	12008	9012	641	1695	3788	10	6289	13772	5539	4848	9057	13730	2006	14030	13810
8408	3285	2356	8701	8667	6896	945	10821	9347	13313	7413	5412	7605	8178	2828	5516	10808	7521	9820	14106	2021
12058	14316	5926	8965	10867	1717	3861	10255	3067	9797	5670	1140	10761	2033	2811	5547	5207	12797	5498	11542	9518
3161	9173	10835	9326	13253	9906	6388	3863	3132	10901	13349	801	3003	8486	2586	10433	8834	7055	3240	1774	10438
6610	10217	4990	2057	8775	11313	9185	11042	10106	4538	13242	12096	1127	4982	2551	10345	13286	10277	171	3652	5147
1789	11607	8744	2674	3640	10472	1502	7329	10645	12755	8529	1198	13323	11918	8715	1410	3970	7337	2712	13068	9351
14078	5889	12766	1721	9796	8070	8673	1783	12852	2110	8970	23	6108	10924	779	2347	8357	3160	10353	5755	3306
3382	8403	6590	12870	10462	12958	6812	7382	11494	9159	9712	1274	11583	6056	11308	12888	10050	11140	9695	8979	9082
11552	14136	5974	6385	3017	9186	13819	2058	12433	5890	2170	12491	13274	2028	8843	982	610	4095	7958	9110	5832
14183	5932	3337	7923	1626	9347	5437	10808	9403	12484	8735	7353	13162	2614	9373	3063	312	5547	8203	3282	10923
10092	12673	11010	9402	10215	12002	14064	8625	5493	1000	8703	1772	9826	11941	6226	12600	8516	3691	9603	4384	9682
6734	7750	3285	5175	14354	1198	205	9861	10027	10396	11585	11630	11014	1529	4869	4903	11660	2015	9052	12152	7164
5225	8498	14050	9562	7155	5638	774	3608	422	4193	5561	9625	6326	9252	7495	7654	166	2867	10903	8570	2966
12223	313	4757	2244	4503	3714	4598	10527	10176	12149	3399	9236	2219	4919	6915	8705	1465	5511	1448	5869	6719
10877	5777	3474	9142	8621	1071	1099	193	14250	7459	8213	13553	12431	8103	393	11632	8853	10668	888	9223	4920
8020	13419	2238	13073	14049	6870	8474	1659	10863	2444	11164	11979	14239	7318	12570	5673	3025	3391	7850	9377	13679
4949	6437	5016	10082	540	4930	9563	2900	12911	3937	13939	1389	10412	6628	9689	7971	5060	13630	561	8569	5620
11717	4137	8130	4295	5273	13005	10766	6000	11552	14052	763	6251	7914	307	13920	10750	12025	8932	13719	13064	6410
12417	7868	1189	1412	13016	12759	725	5164	6764	5569	10864	12824	3505	11721	5969	6014	9274	10584	6769	8367	13897
534	7659	6188	5018	4051	3127	6994	9568	1310	13971	5938	3447	6798	2310	9603	7971	12145	8742	9832	12881	10919
472	10220	902	1204	8458	472	4221	238	2032	3775	9259	4755	6585	6372	526	14297	2627	6793	7959	11567	10435
14355	6061	7526	2689	1650	5252	12931	8547	12115	11865	6936	2660	491	5485	2544	6975	1897	3459	1465	8271	7330
8009	10016	4123	6849	12399	10222	1232	1112	9076	12606	11684	8626	10551	8860	3994	4721	4321	9012	13893	13623	12736
12586	11649	1697	5370	438	12585	7621	92	5909	5886	6546	9741	5606	2292	6639	11299	1598	1100	1855	13424	14317
579	11813	582	12390	11159	10567	14095	2080	12768	8023	11781	9203	13444	2978	13828	578	5240	9153	12667	7507	10176
12805	11825	13401	712	6872	13168	4784	2044	6842	2912	10573	13552	4942	11532	1035	7616	1202	763	13810	12735	13351
7411	5613	1619	1682	13544	8812	12677	5137	3750	13995	12792	4113	13379	3137	8971	11962	5708	1495	8484	6520	8654
6295	2705	7196	2195	12764	1319	8656	2562	7488	9622	10243	1901	2674	7423	5833	6810	14163	2951	238	13215	11358
8510	11112	10979	9173	4896	10258	10857	12292	14027	13356	5119	1624	7869	11329	12817	12125	4055	8813	7829	11376	12813
8061	8896	12236	4026	9917	8315	6455	4082	7485	11533	11324	5420	13810	9754	1899	2048	9935	6531	6468	6809	12018
7099	11914	10342	7355	3504	7230	6988	9613	12612	11115	2853	7047	13265	4044	3448	7454	11616	12848	13235	8621	13530
9773	8930	7871	12132	1528	1923	14093	5392	7403	344	5539	13264	1788	10757	6692	3013	3826	228	8521	5978	6950
6214	12213	2836	6794	2691	3856	14116	8196	6178	6512	2883	10307	10727	2599	7536	5833	5959	573	4996	5686	1450
2831	8869	3561	10053	11612	12293	8819	3373	4248	14313	12434	8083	9865	13485	7516	2125	13787	3027	12683	8686	157
929	10878	8984	2618	4087	5389	4811	13531	6675	6178	2459	12118	14088	11440	11151	10194	3108	4165	8020	215	12991
9242	13772	7019	4563	11870	922	9645	1875	8387	8820	3167	9696	13047	6694	11198	4669	11354	8569	10338	4264	1509
8802	1665	9209	8882	9469	1710	13510	7024	7859	11340	1700	9467	14244	1657	4260	12267	1846	10458	45	8489	9609
6048	6194	3130	2895	1245	8324	13383	10676	10730	4331	9182	11519	13670	596	4395	13597	2372	6176	5	3198	12255
321	11475	4214	7814	9258	10663	4105	14266	2603	4941	12611	6177	6470	4143	882	13296	13298	357	3561	2983	9476
6795	4633	10001	12076	11112	9808	2053	12837	1374	7648	10197	8533	2119	3799	146	6273	4103	11912	13760	13544	12800
5993	13558	10111	11617	2138	8667	1197	3503	2661	8427	3921	4733	9014	2809	1473	2535	3048	4173	12876	2309	13275
2101	6363	9487	12258	11266	6132	13433	10024	10249	9810	4447	1817	6482	10459	12782	6166	3559	7274	13520	4793	13872
6874	4428	13136	6516	10197	6496	4624	6120	6841	11089	7461	5706	14264	8731	3585	5120	667	2318	1259	4556	3654
7725	1122	1508	8820	10310	5970	12318	2615	545	13391	9139	5756	9076	1289	5415	5435	1242	5018	6798	2046	6658
3769	8822	8812	13995	11698	11116	11043	524	758	3656	13418	10094	13012	1231	1885	9454	4665	3349	10102	9028	13439
7755	12773	12745	2794	11528	5461	11454	13938	4969	13202	11962	12224	3806	857	1161	8296	8623	60	3051	11609	9036
13063	8563	9642	5732	12703	5618	11507	8767	2917	10952	3338	4906	11389	5212	11629	6911	10723	12601	9769	7088	1817
2907	1522	2353	11924	14051	7276	6298	8027	1542	5654	8050	8803	12553	4570	6319	1916	4353	86	4965	12492	14244
751	4840	7697	10604	1966	12023	12750	7260	8942	12351	2280	7942	8253	5686	3844	13266	10606	11140	8378	923	1879
7167	6841	11998	7071	5464	2073	7062	13338	6229	12414	5748	6489	11598	4985	7606	5401	11091	13596	14044	659	11075
8523	8278	13872	837	13100	12373	3175	5988	5657	3502	4470	10841	8736	12710	14003	13821	12371	12868	9562	8563	1616
1972	7477	13168	11931	11331	2714	8642	12294	13142	3404	3231	2585	10830	1621	3895	13497	9520	809	3087	9166	13748
11273	10918	3479	7505	11049	2440	13789	5236	6934	942	7391	13088	13288	1389	4682	10427	4373	3367	10562	955	147
3869	14164	6309	4440	13631	4544	10582	4783	13275	12838	13217	14099	10969	14151	11493	6238	8877	13337	11912	6878	7956
557	8913	9748	366	12345	51	6998	5725	11613	13647	1732	11660	8886	4153	13497	9891	9584	9731	6918	5124	11606
3400	12451	3282	8251	10026	2076	1914	10674	1007	10150	13907	11296	11939	8565	6615	6347	3545	12762	2968	2589	3943
6682	4787	10280	8297	377	1744	13699	1908	9497	7907	9597	129	9393	12951	13436	6317	7204	3175	10398	4902	12191
4854	12613	903	6123	4321	12178	387	2758	13600	10005	6775	6278	1814	11622	13871	4436	6036	10227	13010	9675	3423
8729	3624	11972	13670	1285	9826	8851	2661	10133	9632	13643	10164	1338	10939	10279	10646	779	13926	3714	12334	13705
6705	2773	259	1157	13252	5858	12103	7707	9543	6462	9724	8050	6571	8250	6846	5382	10086	9919	4254	6865	5478
4384	13283	5645	4134	3308	11034	2692	2611	901	1044	4987	5756	4459	14115	1836	10795	9377	7548	139	12202	3012
8343	10922	12676	13184	9433	11438	1135	11971	4582	920	13437	12527	7005	3958	1115	6177	4794	7101	8253	4138	10136
2178	6272	6448	9640	7590	8552	963	473	5508	2621	5523	13334	8145	9168	10488	4070	10034	9684	11865	14110	4628
9062	9922	1080	6305	1893	14044	12232	7006	2988	4622	2068	5344	1802	13586	6002	9836	10565	34	14039	10315	4147
2376	8038	14328	7461	13622	12645	12278	1064	9346	9330	7065	10341	12450	10923	8100	12258	13647	4213	5863	6705	3604
7356	4732	4143	5106	10457	5417	11016	6174	7145	10275	9093	74	6144	10971	4434	1671	1193	12479	11866	6499	14073
10363	3348	1440	4277	8384	2898	348	7724	12454	10789	13650	6805	634	4993	6980	1057	8834	1907	5176	2002	3642
9004	9857	14033	1196	1266	12379	11456	13487	375	2234	11636	12199	4175	4072	10816	10908	11935	4176	12809	3572	13567
5378	11482	9243	14122	5415	5009	10754	4356	12497	11540	4532	10056	7031	6296	11417	9694	10910	5445	9019	11709	4297
3724	5994	10841	5043	7823	2735	6889	6470	11713	1263	13144	2547	6217	14014	12088	8752	8287	11209	13787	9350	11076
1561	1559	3217	10571	10470	8353	7799	1093	10195	5810	1737	12162	3222	4200	12725	3204	5051	1474	1956	6068	11353
1225	10020	1658	12834	4924	10849	738	558	10777	308	13829	11420	5002	4021	2616	11071	2442	4348	5038	3006	5870
12773	6264	2359	2702	5267	10406	1160	13093	1727	2631	1465	1576	12313	840	11394	10063	9672	12836	12959	899	3442
13879	8890	9769	12836	6130	7214	8505	7177	11024	14127	1682	7026	6302	11448	13739	3755	176	7429	2624	12725	3328
11370	12630	9593	13580	14060	8587	3341	215	10170	5085	1855	6150	8994	13092	3444	1997	11683	3779	7989	392	3479
2494	2859	8496	14009	13603	10402	12284	4292	4170	1267	5101	8349	9755	3218	9231	1345	4299	3468	6049	6097	3102
4947	1325	12408	1822	9699	7871	9811	646	11156	10263	6024	4604	8013	1752	7242	9960	1267	4590	8644	13690	9732
1240	9892	1005	11122	13949	400	1565	3998	7142	12934	6193	9818	1819	4280	9470	8783	1971	12500	5487	702	6122
2645	9726	8061	10669	10276	11296	3298	65	3202	3007	10864	1547	9886	4667	1468	2776	2517	1286	2849	4750	2779
6612	4588	1278	9119	12070	1137	9572	7035	577	14326	4000	5096	7904	6205	5539	1326	1604	10339	8075	9100	10442
13786	6733	1685	6477	10551	5541	9571	9310	5545	2982	2944	13402	5445	7209	10412	126	13255	3949	3391	3673	5235
1899	1310	13896	14354	12356	2135	1766	14323	13662	853	2561	7486	2237	11085	7073	2800	10003	6695	5842	948	1324
3915	14323	6807	13507	2699	10191	69	195	10115	13331	14105	3762	5737	12977	6250	1149	6276	10317	10612	13446	3000
10650	489	356	2649	496	582	8767	251	47	8164	4093	1621	13628	5247	8417	12626	2842	12823	6677	6459	1951
12861	3297	556	14298	10665	14288	8457	14207	448	5745	10650	3752	7280	9324	4714	6158	9883	4040	7759	5247	11523
2757	9526	9765	657	2454	9320	4894	11669	1662	10331	26	849	5873	8398	8272	10048	5938	13383	4314	9971	9082
5448	115	9619	1671	1808	6640	3793	9413	12766	5218	704	14159	9980	9846	9085	5408	1280	12518	2020	1581	6169
14157	3647	10787	8195	7753	10133	600	1539	13550	5674	3652	5780	3834	13382	7186	1722	11756	5101	10896	8079	2516
10803	6987	6752	2893	2548	3590	11698	4203	13905	4838	7032	575	11636	12652	9096	5144	11433	3715	11605	5904	2876
11005	125	947	5362	1900	7584	8302	10641	10589	5284	5248	12483	1751	6003	2674	7341	10044	5603	7078	4810	4935
9914	8142	8837	4704	8990	12035	3051	6067	2054	3645	7099	655	2659	12425	5059	3865	6903	13982	12641	7617	7547
13742	529	11897	8075	504	3228	12321	13819	1159	13728	3935	8878	5977	10856	727	9316	11618	3854	933	5398	13578
11470	1999	4317	13536	2835	9192	5450	13572	3517	11610	3592	9025	14249	13622	1563	4012	6992	12318	13162	13261	12259
7859	11849	3469	13851	6440	3073	7037	8781	14164	4735	8736	11937	5532	11693	2447	5166	5452	13544	8256	12377	13370
3842	9579	1493	6409	7454	11930	5487	3041	10906	5104	13850	10497	2807	11392	9382	4403	14218	7191	1560	5976	11116
2916	742	11001	5883	8646	12956	13840	1298	11313	1730	4517	7841	6267	6681	8031	10104	2075	11487	7837	11629	6646
2828	7348	9922	6673	3334	9761	14085	4778	11254	8117	4913	4458	4319	3008	14350	5914	9336	12036	1231	143	11169
4377	2617	10814	9961	7824	8959	11758	8358	10405	2210	10306	2087	11766	8613	5508	1630	12822	845	833	2393	10056
11756	6046	8515	6524	3559	667	6727	4325	11690	8483	10005	8106	651	295	9741	9329	547	13627	9250	8588	3668
14018	9582	5274	12191	2115	4888	6540	4920	2075	2589	900	11903	13323	12926	9347	8320	3255	12280	5211	4034	3201
14167	7639	11997	9024	10172	14348	7877	9492	9668	12763	9922	6837	13781	9484	720	13007	12298	14019	4022	3489	5213
12496	4157	10209	11276	2123	2759	12201	11344	326	8736	13216	8531	7659	10025	5149	750	5756	1113	952	7387	9597
11885	9444	4497	1382	12341	7406	13980	2715	2366	1894	11277	2257	11512	5676	13692	13217	11509	5895	9865	2098	8658
7919	2785	1668	11053	14236	7472	12438	3214	12136	1194	8832	12264	13295	10400	2971	5082	2935	5216	5323	676	2410
605	7369	7087	13296	5854	8120	12096	7727	3768	6818	3701	3803	7699	10753	1343	8987	239	11941	11796	11559	11535
7321	4208	6391	178	13154	1033	5345	14159	2420	1712	9601	12332	9688	375	1523	5366	4815	3004	11161	1660	12510
14048	4676	5534	7690	1991	1886	4860	8969	2461	4397	8619	5646	5699	8861	7171	1876	6832	1444	9091	9752	2856
7855	10607	1591	5537	7180	8421	11019	11430	10656	14067	1405	10597	13108	3052	3181	10491	2728	294	14146	8539	9629
11456	7055	262	672	7781	1506	9092	8094	11365	799	11934	9802	6543	12503	2102	7073	5769	556	8323	2798	8032
11507	4266	9882	3285	697	2210	4168	11907	3027	9202	6533	2504	7521	5310	12504	3391	5299	8455	12197	7960	667
8216	12265	2912	13555	1479	14322	949	710	9096	3349	8616	14073	3062	6969	182	4856	4160	10494	116	13635	3083
10835	5095	12258	8978	2887	11166	3602	10580	7389	12629	4040	11208	8529	7655	3333	7989	14049	599	5955	3792	5308
9262	2572	13194	2522	3197	4760	9537	1278	7536	8296	3482	4092	4310	3698	10985	4757	6740	7744	728	3015	3451
512	6492	11935	9459	11459	5099	11321	4306	5081	8055	528	13993	7900	10347	10364	4342	629	7810	10607	11439	8115
1666	829	4354	5154	2233	4633	4533	7460	5773	9807	6833	3243	1613	1678	11537	10948	3375	12168	4942	13906	7575
3822	2116	7170	4136	8908	14224	9627	5201	1069	7070	2325	1778	7689	9413	13031	5702	13297	5858	404	1945	7376
7159	12665	8134	7079	5625	2959	1633	8963	10024	14138	11333	7658	339	10514	2122	11574	9505	11991	12577	12179	7730
7275	10087	6131	8548	1377	10210	8966	5216	13308	2468	8712	29	1542	9091	13299	8956	12759	5624	13066	8453	5915
7330	2263	12837	434	11747	408	2779	11831	938	8299	6248	13512	5115	6925	8468	1353	12032	638	3614	9398	11747
2918	12881	598	11945	8086	9828	9780	9905	9357	10610	7845	10493	9533	7925	9778	2523	11569	7259	1837	12870	11102
5397	4370	14094	11570	12085	10278	4001	9843	1512	10222	3637	12933	12310	1921	5100	10543	3791	11738	6863	6217	12986
10541	8525	3357	472	9793	7490	517	4961	6482	13362	11807	1007	9798	12024	7879	11091	3450	3456	5099	11955	5425
10307	572	11597	13279	8411	5282	13888	5218	6791	516	3980	1523	1430	13652	326	6520	9320	8239	9569	4817	6067
9326	6154	11192	6257	7606	5130	9269	7244	5175	13690	4360	7487	11269	8759	7319	11116	12961	5125	14094	3887	9060
3110	14124	12691	4754	10031	11606	10061	1403	10685	1851	7995	11605	3772	10915	12916	10993	10440	13058	10739	3232	8079
7816	3366	8096	31	13597	313	932	6793	5341	2863	4005	4133	11395	9889	8150	11036	11780	11450	8531	13423	4320
8312	9768	10424	8445	6918	5169	4029	8260	1482	4011	12811	4105	12109	6591	10604	11250	3048	2941	2249	2148	10503
9267	814	8110	6889	7768	11818	1115	1237	7870	1014	2901	13460	6240	6416	11290	3168	6091	10530	1496	2929	5397
447	8386	552	10085	12956	9343	4852	13088	14176	3243	6257	3571	8973	1634	12912	5135	9229	14239	12292	4974	12998
1266	1629	11237	11408	12600	382	179	1200	7017	9107	8328	8958	6192	11921	246	2650	7413	617	10529	10092	11429
5656	8065	7889	8484	12588	6646	11433	2663	13829	7951	5509	6575	9947	7277	2965	10246	8907	13536	6015	8482	8443
3386	3649	3291	6177	48	334	4429	2080	5867	1683	3988	11162	958	4544	12270	3490	486	9706	11907	5244	8678
12686	7584	8886	8450	3359	5217	10224	9946	1323	13807	5848	3323	3993	5974	3777	3018	446	11197	9709	10433	9072
4355	7607	3707	9582	1320	8924	1122	14082	8253	1048	3827	7143	3452	1086	4453	6742	1652	13855	12391	11525	13693
8815	635	2406	148	7267	13039	9589	1455	10723	5646	2037	8721	13572	1520	12202	662	1115	12138	1575	4197	13052
480	2498	3814	11384	1800	185	11277	3954	1777	10887	2956	6720	7856	11207	3855	2406	1188	10029	14072	7624	13670
10414	2271	3413	5527	8082	6740	5648	11722	10420	9686	3826	44	6931	3136	10988	12002	6967	4508	2851	5742	9992
9230	514	12706	9879	5497	13760	2533	552	11262	3690	1017	13991	240	11508	13675	14318	1272	13841	958	5684	9699
5582	10878	4663	4954	10473	6956	7586	9361	9398	2456	7322	903	5953	2685	4687	31	2611	6645	11185	11708	9011
3825	11969	12791	12654	8897	11523	11945	1201	4580	13996	10078	8600	3068	4673	4328	8792	13305	9978	2959	11214	12298
7966	810	4416	445	13159	5844	7594	8081	13089	10053	9080	8528	8786	5424	3111	1019	2533	2431	13416	13158	3325
3847	6305	921	13800	1163	6170	8637	9391	3102	13419	7254	6434	9686	4500	5455	10574	1886	10004	2703	3959	11143
14339	13745	9254	2275	5641	11146	12626	13717	9889	5146	11796	5661	10148	12201	6320	11778	14370	9688	13596	8036	5038
9583	8530	7196	9959	10725	13822	7997	13305	7632	9031	4767	14000	8084	5931	8006	3507	613	11073	7351	7221	10022
12589	2346	2885	3413	11813	2540	9648	8694	12361	14215	13767	8449	1653	8928	1445	13051	3634	1913	9869	5765	11822
14043	9428	5952	9186	12053	8986	11501	9943	3469	12138	6206	3009	8359	6144	9709	6201	1470	12807	6886	13679	9323
8825	7458	3951	5943	2353	14212	3921	1209	8025	9441	1147	10059	7982	13517	12796	13815	12470	5222	7014	4981	5682
3089	5475	7237	9684	2888	349	9593	4485	559	13969	12715	9021	6237	9211	10553	2557	4433	3019	3091	6411	8849
5865	2308	5956	13311	20	2222	10770	5331	5621	5838	9817	3760	9316	14072	12748	12487	10076	10801	4980	10801	7444
11005	12921	208	6908	3181	10020	11770	6144	7852	3692	6029	5201	8911	9871	5837	4883	5394	3019	1902	6846	4461
2126	1497	8738	2863	3379	8520	6560	3458	3632	280	4772	4833	4117	5270	11832	2524	3512	5896	11289	3308	5176
9811	8800	1686	8551	13447	3463	9575	8276	12944	2021	5909	5134	13819	10080	8341	10972	12277	13519	1619	8178	8527
13945	14360	3162	8381	9036	1107	12928	2291	1639	9900	5864	8496	14357	13683	9596	2432	7250	12020	3477	7302	13030
9031	14304	4918	2974	12655	3942	8740	4345	6395	1645	6954	9592	12072	10583	6473	7760	14092	169	1555	7031	487
6907	3018	13731	12534	4283	12505	12745	1056	4492	1819	8913	14351	13579	4865	12266	5620	2016	3046	2149	8715	3194
7640	1278	4025	5998	12298	7750	13906	10713	3005	1972	7998	9417	7676	14097	5738	3416	7586	162	1459	8293	4851
3859	8329	12711	7795	8193	1382	9363	13346	2329	12798	9503	13965	8295	4424	12215	7560	3488	5298	982	3218	5871
14281	9056	7925	13271	2026	1959	9614	5293	12478	9141	7187	6063	9398	13120	1111	12343	11998	7352	4531	342	2583
7342	6987	3806	9668	11919	11803	1508	3572	9300	8938	12140	9393	9966	10708	996	8473	3519	13434	7562	7698	8299
4154	4815	11313	14012	5680	8039	5021	2902	2483	11516	3943	7027	2474	1394	781	7655	6850	11289	6017	5373	13588
3883	10633	6548	6677	7111	9580	14317	1140	3800	604	8168	4201	5181	5963	5727	5750	69	12180	9955	3808	11973
10827	6441	1106	9041	12592	10173	4959	1448	6283	13517	1491	13288	5005	11711	12233	8200	2774	13460	13976	4311	4044
14032	6711	12409	917	8332	4243	12188	9187	649	150	8398	14159	7549	6689	9849	11041	5254	6562	6980	6926	5221
503	11883	8385	10612	11164	1506	5411	182	3304	13636	510	13778	7989	6614	2975	1413	13445	7116	8755	6303	11549
10728	8373	8809	2205	11017	9221	6722	11956	2453	1526	12638	6152	12408	3915	9292	809	6796	4042	6392	5494	12594
13389	451	8813	10570	1004	10355	6369	4498	7125	2698	826	3282	3069	6956	4395	4629	1710	12549	13184	9598	2451
303	5385	9557	13833	13156	5851	13173	263	10602	13204	9164	11250	6522	6995	12762	9559	11989	3849	8069	512	9267
5506	11895	11068	12180	4463	1978	2118	3429	4276	3159	4551	11287	7335	13380	9809	13620	3708	10306	6980	2531	3109
9285	13032	1188	5393	5019	5260	7763	10570	4321	6649	10922	5764	5383	9101	612	6983	9102	6405	12202	4030	9147
12845	11095	11056	12606	609	12302	2332	5061	10823	6578	12841	12704	1838	11584	7465	2378	5884	13368	9353	10686	13804
1529	3888	7752	10161	10446	11461	282	1071	9980	593	964	9536	2193	5137	8256	3363	504	11494	14343	11403	9086
9038	13677	1571	1521	5642	7479	13508	11835	8038	9586	11970	11587	6795	12271	1731	6271	3831	2172	2384	9644	9629
1095	8507	7530	13850	6422	11079	13505	2742	9656	3578	13379	3881	12879	1261	705	8659	4233	8097	5862	12375	4332
10661	10962	14198	687	198	11561	7801	5448	1530	10558	9202	13471	8551	3208	12162	4345	8159	14042	6692	10936	4377
12124	14264	3691	9946	8953	13657	5503	2139	11157	5534	11953	4126	10684	14000	10646	10521	14176	3654	3698	8402	10057
14282	1008	790	5743	2340	5445	11962	379	12398	14051	13242	114	163	10432	8927	6361	1554	2002	2552	11559	3151
7167	3429	12501	4890	11721	7702	2138	2576	3182	7542	3900	11208	7107	10014	11411	4057	10937	9700	1642	408	3015
1606	388	3394	11417	8731	12623	969	9209	10698	4915	11923	7530	5044	7922	12606	12775	12802	8838	8748	12790	11649
10631	4404	12552	11127	3695	13775	5390	2729	4571	8223	2934	4914	11485	12866	8247	10278	987	2639	12278	9164	260
10837	347	4895	13536	5323	910	12834	3599	3035	13936	6131	2560	4126	1122	3231	5448	11841	13035	13877	1221	13393
11404	13073	1851	2597	7887	6820	2824	8888	4221	5989	6417	5361	13470	12458	1761	8163	3729	7674	12821	11794	6134
7425	7236	5627	2771	11003	1361	2714	11411	512	9761	12618	1824	3839	13389	9568	8387	9887	6188	13710	14193	12198
10320	13855	1510	10356	13615	6688	4278	8484	6555	6422	2484	414	3043	12196	11332	4934	13652	2181	11914	3296	9260
10855	4647	6398	3211	2007	1472	7450	7568	13839	2936	9805	5259	1515	3383	2725	2305	12872	11112	1821	7762	5821
10733	7490	11087	9958	2691	2179	7184	10241	7548	2907	4123	9125	12303	11988	10330	7627	8937	7058	1105	8037	9680
6948	851	10760	9143	962	3391	3377	1977	8732	3647	14072	5989	12135	12924	11379	4886	1449	9919	12805	4833	10338
7774	491	800	9390	3057	9098	7715	4015	3132	6348	14077	6107	4470	8827	8109	6278	5342	2151	1094	4558	213
10873	8631	8852	888	11668	5650	2101	4355	6137	7557	3147	12060	10286	3325	9371	10896	5438	1377	12626	4507	6197
6285	9620	8212	14138	3901	4905	4040	2420	13120	8844	9083	11093	2414	8867	2892	11481	9344	5038	14092	12153	35
7384	7144	14291	831	14141	4945	4600	289	4202	11612	4167	11874	2132	8749	11350	2697	12606	12643	3717	9820	145
13496	11912	12956	26	2804	11688	11412	3942	7392	5738	5377	11894	5983	7718	11217	8127	13458	5560	7171	12731	2842
2976	698	5364	9404	9315	1030	9697	7732	4364	8345	3384	2862	3776	13683	11055	6521	9593	2009	12460	6398	1426
10371	2141	11051	3683	13518	5796	11815	8719	2893	12540	5286	2112	12548	840	3312	3727	2748	9417	1503	9649	12366
8141	8524	7317	8205	4644	5197	4233	13423	5656	7871	7983	9201	12687	1050	11153	4668	3314	5605	3841	11803	5702
1168	3538	224	10310	6462	7879	1256	13252	4328	3040	2155	10468	9848	8882	5604	3475	12402	5677	6716	4419	682
9558	2164	8306	4815	5567	8599	9755	11231	5682	13234	13711	2023	12677	1569	12566	2557	6825	1854	10529	4173	3748
7065	3576	7638	7655	9741	5714	7780	4168	13245	6412	5178	3499	8807	1168	7257	1950	11134	10821	5545	9408	12094
13004	3808	13198	10495	5929	8474	13536	12222	8758	13785	3826	2040	972	2063	8596	9856	12425	14289	212	9188	2706
6706	1098	5306	2518	8496	7277	9193	10973	11194	3425	3152	400	9409	4492	13117	12786	8264	1943	8771	4302	6836
12635	9992	496	83	8682	1361	8961	14161	14105	12140	11955	2044	11897	8732	13115	3396	8432	8173	31	4954	2923
9149	3362	7963	14046	10624	11405	9669	12897	12164	7411	2108	2856	5785	380	5193	5897	4546	9109	11484	1201	7801
8250	4602	9209	14049	5582	9384	5000	11799	13814	13984	3889	1532	7987	12210	5332	13154	6560	3754	7998	12550	13122
12927	4315	12054	12127	1408	4241	1964	6546	2590	10295	2648	12960	5610	12792	3648	8172	7885	2586	13916	5514	2770
13016	2067	4987	11608	11830	6899	7036	3071	10222	11625	3056	12775	4057	218	8389	609	11348	7882	14190	13118	954
4083	2824	10816	7936	8187	2453	3512	4904	4991	9491	7091	4488	3730	3267	1079	1583	675	14239	12216	11798	5587
6589	2227	13266	5605	9313	11675	1678	5204	813	10992	3869	8449	2430	1787	13659	11023	3746	2209	2101	10090	11516
13123	12960	11474	7887	12350	5940	6245	13386	1920	2360	13467	5801	5467	465	7189	11486	9511	9485	6102	3525	13502
4530	14079	8966	9676	706	6530	7038	5280	8959	5628	7872	12679	12087	12404	11461	10055	3024	6785	13179	6737	8675
4254	2715	8897	9630	3313	6441	12420	8501	8110	6274	4346	4726	446	13632	14174	8232	851	8558	8911	6313	1369
13569	12308	556	5790	10925	11738	10097	10434	5192	13845	10509	9861	7443	7031	4994	12273	10412	13427	6859	12606	13077
13919	11820	8920	2589	5761	2227	4005	3882	7270	6274	2762	8570	2243	10315	7354	2235	3849	2732	6002	3695	398
10195	9031	845	419	5988	2533	486	7667	5671	12026	4128	3967	10588	10815	5654	11439	671	227	6266	8078	6101
12821	8058	2163	2815	8659	302	2427	13178	6601	6877	10173	8551	6296	305	11909	2583	12885	6176	13788	7993	471
1556	4350	7207	206	6095	2497	1487	11944	9654	1830	6191	11492	4880	5637	5696	4382	13892	10543	6783	3999	9390
2596	5738	10515	6170	12242	13337	1821	9477	12770	11742	11202	7221	740	2553	10341	6480	422	4650	2426	5667	8043
2794	11136	1150	5338	6797	12653	9268	6473	28	6690	12335	3308	7366	1452	3508	9556	12284	10231	5882	11897	3768
4737	7776	5976	1200	10859	6598	9836	8142	8799	14194	9419	6199	7470	1357	8698	6983	11335	9421	13940	2941	10535
10527	5680	4462	2723	1469	12411	12318	5297	7779	3643	5183	5364	7818	2007	2161	1640	9958	9622	7069	11979	11720
9127	8983	9604	13996	5071	7992	10807	10764	6775	8541	5758	5157	2062	1258	1113	5792	6012	2126	10280	7661	1559
13626	13432	12231	2989	10292	4578	738	3508	779	7689	7311	13246	4483	2702	7053	1439	3096	1029	5636	4225	1147
14317	12726	2150	11464	12237	9673	3492	6913	12987	1448	11752	10205	3343	13862	13030	14128	2341	13086	10409	3080	2598
