0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17
14481	9855	17582	18114	8446	10770	18813	18634	11696	5412	10264	2545	472	3624	1277	9149	15612	6777
12641	3209	389	2570	4760	11203	6413	9227	14676	1466	11852	18924	496	16555	13031	12014	11174	16218
12682	14167	16515	7779	8721	6958	2854	8111	18387	9017	4361	16486	15777	14555	17968	5021	16318	16679
3797	14317	16625	14491	17278	8048	10605	9239	2675	545	12286	7438	18046	16073	10965	7847	13284	17805
15096	15274	6241	4858	6265	14513	5821	14369	16421	595	5692	15099	18298	12344	9427	10765	3978	11871
11878	6792	6700	12320	16089	9699	10527	15883	1669	17584	2046	6359	6896	8919	13213	16365	3574	9784
12321	9863	3690	17177	1945	1288	12569	1075	6328	4339	5030	12517	11224	8527	3809	12059	17112	17130
4354	2482	11228	186	8934	3642	4028	15997	17667	13246	13842	10271	2468	12471	7608	12345	11811	11205
3974	13922	7311	5348	7047	250	12070	5616	3924	14534	15636	15647	12592	13588	17	16397	12783	1509
11318	12149	12232	4098	4210	11636	15424	11328	2602	15788	8731	2834	15740	14891	9543	13340	7354	12901
5170	18777	12805	16644	12123	11601	14475	16181	4403	10995	14361	18602	16891	5553	6202	4903	14216	5181
1813	15429	3278	10814	6798	2550	6658	9388	12310	6	5021	9819	10725	3553	14995	14572	7466	4913
6966	11859	6801	7778	256	123	1990	12219	7136	6391	18150	755	17452	3895	17886	7191	5568	10050
513	12710	5981	17711	1628	6551	8503	6770	17648	18306	646	5798	7158	8480	10347	12105	6512	6171
8402	12803	5682	2194	7123	7306	9289	13019	5516	18940	18069	6323	17437	2989	16844	18715	4212	2635
8488	677	7301	5721	484	8049	9747	11807	6583	8951	12523	15296	11079	11344	13143	16880	8957	17548
7201	10051	12373	898	12805	3492	6428	15774	17265	1735	13708	14598	10397	18262	14669	7458	10808	2657
3272	9031	12660	11588	7257	337	17659	15745	506	13278	7700	17691	6971	2159	18763	7091	10318	2541
17200	17526	7766	3695	396	4093	10952	5861	1454	18612	2575	16789	1475	3338	12596	4482	2506	1613
10941	16796	14907	10190	7505	8310	4020	18282	409	4562	12316	201	11795	9252	5536	18914	2921	5998
12008	18719	2912	15951	5458	1843	12571	16218	16561	17708	1524	12865	303	4077	11746	6277	11679	7175
9000	8487	11697	14056	9640	1979	6454	11269	9294	8858	10834	1567	4264	14679	17341	7520	6998	10392
5994	8582	9628	4615	15135	14904	10366	8220	7737	5496	12178	17154	13620	12554	18333	4223	6494	14460
10203	10215	2744	13668	11846	11089	1784	4544	3092	6077	5500	15151	18320	130	17057	6649	13629	11799
12713	17446	14720	17837	17265	4231	7854	6276	6468	7768	874	8957	1545	11163	3781	8154	15709	11476
6925	15217	16938	13854	18400	17580	6850	18298	9847	5848	17598	3353	4489	13798	17547	6786	18763	16692
17262	771	7159	11580	1232	7494	6389	6476	5107	295	3073	14362	2259	10534	13124	2191	7522	7069
12384	18305	7690	5013	7081	14765	482	17056	14298	6349	14088	4096	9004	1849	9802	4778	16774	8737
6122	7437	8575	13962	4628	3930	15513	11711	6136	1900	9936	748	4167	12246	978	2489	8319	13140
14455	7171	18054	10464	1740	1031	11731	109	11318	6892	5996	9114	6134	16798	10001	17483	3945	10584
4908	18281	9689	12267	10539	4440	3212	10132	14885	8981	15295	9253	9074	2422	13555	7775	17303	18166
7697	18950	11276	4614	10790	10468	7422	9612	4268	18164	11241	16512	11465	16245	6239	8867	15700	17340
331	9140	6555	7678	4178	7686	4995	13549	17446	14376	14276	7297	13672	16224	3730	5266	18283	198
16698	14848	2593	6964	2822	5587	4943	14963	7884	9378	15032	2045	13028	16398	4891	2871	12745	7473
2080	5591	16809	14222	10417	14433	8571	84	8922	17477	1418	2164	10252	8147	13809	9281	9042	16822
2320	13600	17383	17955	106	246	14214	18147	6978	16525	10103	11879	28	18220	12120	16118	10985	15630
7707	5378	18421	14849	14968	6422	2670	1115	6572	12433	13146	5947	10009	12778	2446	11529	78	7216
11971	10609	1868	8712	13898	11922	15495	17380	18185	5593	2562	3951	7054	13338	12825	18130	11465	549
292	4561	10936	16064	336	6490	7809	17179	8478	17363	6155	15613	16094	17263	17789	12261	11945	12120
12130	2066	15073	12230	5306	2104	9160	4517	11680	16400	9811	18028	9246	18834	7031	282	7425	14094
14837	12251	6877	17319	10091	13606	16363	10347	12206	4592	12870	17566	14153	3263	169	2704	13462	4416
6645	16160	10751	12343	9748	973	5069	13790	11682	12579	4409	8866	14397	14343	2794	8193	741	4693
12023	4181	11907	7556	6540	9060	15186	12805	6794	14509	10786	18900	4106	6557	4670	16970	10698	10613
8664	18311	7571	12851	18611	13637	6344	11901	1053	1050	18562	2575	14349	6759	18540	6118	17433	11248
952	14005	10466	12444	1130	5558	15248	9701	11357	16088	9474	1333	5262	12977	6769	9640	1430	9246
5765	18194	4448	1925	2404	7442	3532	6175	8249	5599	17927	6920	14502	17929	12443	836	10851	2251
12489	4979	16860	16401	14649	10680	6838	8923	6040	14228	4165	16136	14120	16397	13975	13897	10612	5659
5943	9346	9956	7144	14758	4738	14470	6630	2988	5159	7302	15794	11042	4653	341	9629	16852	1456
16778	660	5147	17152	12494	7796	4903	18884	6856	11024	16061	3275	1487	4764	12076	5940	18728	8403
13857	15814	14253	1706	15124	17829	15834	6518	4635	8608	17481	8758	8725	4344	13782	8572	4780	2405
2326	15676	6111	18930	4139	18157	3159	10263	1329	12951	6660	3817	9499	15597	16001	15196	14846	13731
7147	14224	11062	4295	17634	12982	17837	8374	12375	6840	6035	836	15761	449	13280	13495	18272	1653
1242	9651	10646	3535	630	204	497	5060	13673	16398	11637	17408	4346	13211	11915	15732	7073	8748
12258	1000	8148	7429	7738	9248	17944	323	11345	3675	3017	17046	6962	9116	2380	12719	11160	545
2310	8620	10186	13894	8113	6545	5908	4138	15058	5577	8843	13757	5587	9391	18251	18650	10635	15403
828	12019	3124	11471	12809	17699	14155	12090	312	9853	12580	3908	7411	6685	849	4408	11430	18920
10684	16472	9585	18286	6777	12644	14129	13476	17447	4917	1369	10332	2792	13330	9069	12524	9939	17348
4131	14239	3181	2945	4872	12972	4689	4238	2583	1688	16412	3920	11103	5130	8225	14186	3059	11244
8638	12893	14287	1717	4504	2278	5330	6084	9439	1546	3023	3402	8968	6466	5154	3786	7792	16195
15544	144	2009	2449	1580	2013	13320	7811	18103	17811	7564	454	4234	6146	978	8404	7872	2905
3101	2091	10375	5957	11589	16495	8321	793	7333	6911	11657	17584	14966	9632	7789	5775	6671	16343
11442	9662	9774	4146	11643	7402	264	10494	3940	110	2309	11033	6403	1020	12534	10282	5566	8649
11430	13820	6154	16542	14987	11390	7598	796	11454	3013	1760	1828	12117	2841	14835	16096	9120	4541
11953	6944	8054	3681	16366	1295	2882	15225	17498	582	14326	17648	13466	3741	12969	14068	2143	7171
2852	18003	2203	10014	9239	5663	13367	16640	14233	8827	17158	18895	2960	7640	10073	9904	17437	13793
18757	3863	14787	13644	14181	1999	5963	514	3076	6780	8913	13925	9196	18665	3656	14751	14051	4159
8703	8958	6393	9938	4020	11633	9061	8455	13226	13167	11178	11974	17397	12041	7771	4201	15799	2737
17229	1924	11749	2806	11174	1723	1333	17132	9638	6350	6533	3837	15016	6022	18676	13982	11194	17478
9976	3940	3262	8217	10432	14553	15158	18019	15016	10783	5464	9080	5538	12990	14381	861	1473	1914
5355	707	17722	12696	11048	9933	11480	16502	12502	17755	1910	16694	926	14568	3718	11423	10053	14557
11137	11370	9715	6009	16529	8292	11164	5849	15138	15827	10457	13395	5096	11124	7437	16465	340	4892
5244	6499	17533	879	7552	2661	18407	17302	15636	12591	18072	8470	9565	15665	7249	16973	2371	18889
5933	16877	16262	15346	3425	2785	391	1218	7428	13734	2887	14022	1607	8621	10227	7152	749	15622
18292	1178	858	11949	8757	15998	11200	7272	18517	17623	1007	12220	2583	18705	8827	8054	1472	18311
8912	18024	11567	15670	14585	2026	5269	16659	17218	2532	1909	2305	5787	2271	12089	17128	812	18693
4571	11215	767	17704	8502	9994	1829	13423	18563	2671	4505	16395	8040	13233	7263	6087	11069	18119
15832	17624	16319	10811	10778	17269	13175	11445	2591	15736	13049	369	2686	10699	8370	674	1359	2362
11744	7521	684	7949	12540	14181	17188	11310	7867	4747	298	8755	15857	7001	10335	15169	5364	9190
8130	7163	17828	12891	15918	7733	6992	13299	1988	7734	1051	5008	6312	979	4073	17218	1245	3218
14298	14212	10000	14999	14480	593	3358	5769	14659	2916	2447	3643	8170	11358	3696	17293	14588	6161
6403	11121	9021	2114	11498	8762	6460	17346	4492	16992	4442	338	12674	5204	14592	18430	9655	7396
717	13701	394	16497	18689	12701	9941	11247	10886	7978	4779	13990	11421	17783	9321	1045	17624	14638
2235	11821	196	1745	7669	14666	8317	3727	4183	8805	2175	18120	7963	17590	7237	7903	14810	9828
17910	14002	11759	4632	746	16022	3028	11193	10998	9328	14384	3234	2470	15392	4350	13393	9718	1646
3825	300	10814	14312	3375	6498	6772	15539	3541	7967	11377	14554	3941	15468	17803	12815	4863	4447
11786	6922	4248	10158	11026	6891	2899	6170	6608	10057	3819	657	1619	15220	149	11064	17505	3594
16698	6588	1059	8559	12293	18557	15211	17379	857	15246	5032	7578	15653	2021	1615	16225	17476	10662
16676	733	17349	4134	1639	16656	9916	15614	5281	10356	13593	6716	541	9735	6380	6041	12686	2364
12117	9463	18161	1598	6507	13535	13155	1691	2224	10271	10732	2865	17242	5177	3052	6320	13061	11206
6231	6982	1416	16471	10937	16485	17395	4244	9009	3409	7985	99	8055	18302	2862	6961	10232	10875
11669	1310	1342	11519	9043	6582	3398	10465	8557	16353	633	8039	15811	15470	14914	18736	13864	5637
6182	13070	10428	14196	4080	7765	9252	9669	15111	18467	16278	1994	2960	1040	8714	17963	2064	5538
1770	10867	10951	861	14031	1302	16665	8151	16305	7344	1174	12179	10436	3204	17840	11761	8583	6660
5974	5188	16264	45	6522	12676	10312	7185	5110	13166	4774	18182	9208	7731	18049	17131	5878	7942
7233	14740	14470	14616	1607	6395	11556	270	17222	7012	6471	18094	11531	15152	3451	8382	11275	16251
14582	11323	1072	16831	4540	10630	7906	4828	10563	18807	9325	5900	17818	7674	12056	18287	9709	1977
11335	12317	897	8338	5818	6568	14258	12032	15968	5481	4790	10513	5247	9813	846	4103	13693	12718
3744	9077	6033	5131	14785	18401	16227	13891	16519	13878	8961	6867	4114	4334	16191	12603	14028	11258
13794	15258	10714	8085	2962	1195	14784	8113	16557	15443	17251	15216	9392	3637	15825	2249	2814	10210
16145	5331	6592	9520	14545	18868	8417	4719	11674	6827	2592	15286	16126	14462	11148	16349	8217	17460
13194	15903	17303	3065	12085	9610	14684	16734	11684	10823	16603	3559	2604	7125	6743	16302	17968	10618
13232	4545	14290	4405	8086	8307	12124	11758	2593	7192	16996	18145	7221	2003	17823	13942	11990	10597
1615	16661	10642	4190	14155	11060	469	3646	3666	18435	16394	10878	2977	5564	8409	10183	7503	18068
11486	16403	5962	11452	11104	892	9100	15179	8035	8724	5324	1178	17802	4754	2874	12145	1569	15597
1154	11295	2768	1741	16087	1974	18803	13142	11	11536	6815	1401	7038	296	5553	12817	6206	14069
16856	5752	11624	7485	18817	3232	2029	2979	8700	9283	18265	3873	17680	8936	516	13600	7347	7228
9299	1957	14947	4834	12419	7130	11297	17831	7635	4062	3301	16604	3999	18090	4786	5563	13988	5941
9854	4846	4994	6913	1738	7042	15083	9963	5302	8463	15599	10274	5846	13214	12660	7566	9995	18606
15645	5961	1934	621	16650	795	13233	348	81	2039	18540	15845	14719	16935	14955	734	14156	4293
12008	15409	13149	16926	9442	13179	12825	2371	18327	13347	9525	16268	12957	12556	10104	12068	11055	12202
384	13048	2201	8020	17983	17251	335	11308	1433	2225	2203	7382	6943	15474	14652	5212	10372	7272
11874	10768	11312	16356	1207	15971	2151	1709	15088	8984	13490	7161	11168	8166	3811	922	5292	1872
6316	1911	15895	6731	16301	5777	16516	2219	7942	16561	909	14727	3689	4315	1925	16375	13447	18039
7767	10979	15614	2650	14362	17055	763	17917	9436	7041	2765	3577	13020	11477	13482	6541	15897	3631
13299	7669	16348	710	6344	11476	15157	6920	17751	14839	1630	15926	707	1144	912	16032	5111	15373
15394	7976	4514	14562	8286	13225	9985	15609	2112	5461	9827	2418	3626	12500	16049	13649	5340	13038
14154	3836	15085	12224	17487	3530	164	2849	9708	2554	9914	338	6729	18899	9554	12835	14393	3287
7601	12397	18303	9002	407	12507	17264	16470	13905	7324	3706	2584	17176	5327	10614	13606	4510	4113
12434	9487	13906	17280	8087	8554	9828	5718	7286	14867	15515	3210	13460	17761	18458	9941	17376	18396
13472	5451	14304	16243	273	12914	1480	6532	222	12855	7392	14277	17589	14980	14706	836	4781	11001
18847	2074	10027	40	18708	6604	1464	12630	4312	4004	17996	17420	3511	4156	17119	9893	14597	15517
7578	2609	6799	4459	7523	8925	10824	3598	13439	7353	4301	14664	6570	14045	13599	7070	2713	18934
1505	5129	3933	10442	1629	12901	17325	3777	2447	8506	8779	17446	9260	16370	17803	5319	18921	8937
5788	13798	5919	4472	138	8250	16062	9369	13818	4819	12994	5970	4387	18738	2351	12268	1327	15678
2109	11595	4964	8113	17375	498	16321	17590	6721	9823	5062	17832	6191	16475	11277	10129	5106	2786
5839	10803	9927	7275	17017	10974	11584	6030	12883	5891	16696	9872	17273	11400	3056	10317	15811	12103
4048	9028	1814	15223	10843	7565	8109	47	14650	8602	2588	10970	2250	16468	12161	5144	17140	18231
10173	11904	11575	7391	13881	13657	798	16908	7325	13938	3879	17861	14603	5451	5817	12189	16772	5831
5862	7254	15958	17953	13731	8147	9740	269	6484	8108	12355	3801	4720	5146	11637	17365	7291	8849
11380	13196	6797	8917	10077	15480	697	3166	17870	10298	6940	4385	17802	12731	1089	16264	18009	2041
4641	6978	3437	13650	2734	18454	7425	11755	6263	1360	13057	18950	6646	10812	8922	13759	7451	13488
6948	2106	10403	16819	16611	16803	6350	14224	14032	16664	11831	8643	18238	9479	852	4350	7882	10353
11053	5864	7929	9337	15444	14999	12268	1455	4845	13190	17029	8347	6540	9054	4024	8064	63	8419
11980	14977	4899	17970	16356	15428	13219	8228	986	17140	12130	5893	2701	13805	4744	3235	1565	2038
18626	10755	8164	910	1414	5542	18556	7993	9246	14264	16927	6119	7680	13867	11912	8897	524	1602
17955	4396	2227	11199	40	16908	3546	11174	18616	10594	11808	17569	13332	8001	4775	5768	10666	9380
2182	15365	7193	13787	14713	902	701	11115	18785	7274	1804	14285	9198	6076	9442	3997	14095	11569
12402	4270	11303	17304	7783	9861	8858	10459	1114	18155	12782	8337	18425	8107	1837	1283	4780	12286
14090	13663	8182	7263	15311	9726	17127	4386	393	16884	5903	18065	11995	4951	2263	17907	5925	2480
4533	10175	3704	16715	2316	12550	10192	4424	8107	4853	90	4109	167	12882	12004	168	12744	17876
3473	2536	8034	16889	15615	1339	11903	9055	14335	16704	14460	1056	4195	9988	13379	1876	14105	1186
5806	6824	13292	6364	14372	680	12700	8199	8081	14435	3235	4912	16097	10333	12870	17415	17201	2106
9799	16807	4926	13670	12543	16188	4506	3674	7126	4020	10395	2922	13287	8130	6930	4840	3997	18239
15711	9860	2721	5986	16619	9238	15712	15386	18462	1468	14050	3515	18908	3682	11204	1389	16087	16999
6191	7551	17138	468	17426	245	13842	825	1085	6935	17991	17602	12599	7312	12019	15119	7675	1951
13828	16888	11623	757	5504	18630	2438	4962	8563	3317	13096	6110	12849	18782	10020	14216	6436	16727
13610	12554	14009	8132	16976	7029	9529	15306	6041	3471	15093	14183	1351	9623	2214	1573	18562	3189
10536	17040	3465	1885	13383	10235	15468	9776	18599	12039	15508	5323	4862	12309	3652	5226	16913	2613
8968	3933	17529	15475	12521	1079	18715	5782	2902	7062	13158	6706	9673	9361	4316	5721	1388	15403
348	14415	10803	16693	11600	18645	6390	2997	462	13125	10011	12063	13738	10838	8877	5274	5457	10140
328	10640	8085	5580	18696	1904	9215	3031	10280	4691	2560	5282	10445	858	10016	16436	13969	17828
7282	12426	11572	11936	759	11703	8537	6351	4838	2248	2772	12396	18163	5621	16279	3792	742	16662
9613	14020	806	17254	9431	10267	7430	15184	11454	90	1419	14922	12100	12511	9905	6336	13353	1954
6991	2812	17036	7452	15515	12773	1139	4352	9367	6462	7843	8714	13650	11246	1301	16999	2760	4379
18038	8835	7993	1811	4755	3298	8821	12601	16424	15742	5836	11658	2228	7989	18605	1461	10416	2089
7676	17780	17858	15930	16776	14402	3625	3843	10727	18557	11935	16482	17706	12500	14894	17369	10306	5223
463	9236	8803	10033	13688	12124	10106	2159	4848	10445	8124	15996	13836	14643	2677	11314	17848	4564
10431	10962	3081	3894	17264	3547	11995	17289	4999	9636	18336	17521	18321	7772	4177	5288	1167	1271
17709	10494	8702	12400	17472	7229	6900	6233	11602	9946	12863	14518	8627	17742	3394	13410	8810	4909
104	10503	161	2663	1949	17115	16052	7716	3038	6206	10832	11593	9466	11614	7125	10098	3433	222
14810	9803	8740	14001	16426	5881	15461	16371	5681	9188	6405	15036	4012	14083	11442	10286	10752	7079
9742	15853	6276	8544	9407	7882	7975	14389	3470	474	14441	17335	2703	13172	14012	2460	7351	10869
13758	1868	6877	15478	208	4131	497	4726	11661	12012	7862	7747	3487	13581	11327	5805	14312	3401
14943	4224	13245	15665	10285	9694	16068	9543	13998	15572	1253	8076	14568	255	17331	520	15414	7419
7336	11578	6970	3678	16925	6261	10953	6549	8851	11863	3963	18169	1985	8018	3066	15800	14368	16016
5770	12805	8443	11959	15064	17052	6073	12985	9932	5438	15377	18481	18798	8473	4617	6711	10837	7365
16242	13632	14710	1357	425	11286	2183	8924	12453	11527	2547	6196	5923	4738	8887	9967	14634	14474
18220	14410	6099	3936	7287	7363	2395	13285	8934	17780	6079	17463	5946	9231	2228	12419	2093	7706
644	13798	14548	15625	5265	10144	16570	6103	217	5901	465	16053	6121	8080	14523	1440	5567	10546
186	9163	17095	12260	4755	10238	6410	6071	445	13881	10797	11280	7394	16041	12309	6168	10396	1107
15130	13113	11629	2453	10877	4002	15500	723	6543	4356	12900	6655	9481	10554	2021	8195	9959	8673
17329	8843	17677	4100	14209	3614	13247	13872	2536	7250	7457	12694	9595	11240	10515	666	7074	2142
14599	10813	16791	7156	17104	11532	8716	2563	14641	6416	187	4424	18932	10819	1045	18357	16109	3192
1373	2531	9584	18041	11830	17230	17903	13483	8724	5215	18723	9206	16007	15202	10174	6735	16081	8185
13581	3793	15974	341	143	4055	2046	4248	16091	2815	17536	116	6661	8396	11791	9153	6951	7253
4481	5223	17295	8525	8017	18739	360	981	2882	3432	1599	727	14534	4579	18174	1137	11863	5015
15025	3308	5331	6229	5467	18163	9676	8307	6735	14555	18902	6728	18860	5875	18096	11885	2146	7068
3174	4320	13357	12929	12272	4210	16910	6956	17845	2779	18721	9961	17388	3670	10014	8425	13556	9444
824	17010	16055	3094	9284	13913	1312	11645	17718	4092	3429	5164	16293	16917	3570	10655	6629	8320
14594	8387	10707	9624	16755	7534	5942	1015	12649	16732	12608	6392	1082	3504	12094	14108	18742	5185
9243	5472	6783	16216	8655	13808	1005	3461	1700	13816	15649	15658	8355	15710	14509	15878	5666	12615
15145	3249	12793	9433	7753	7749	1272	12836	10551	1978	12222	12222	314	3135	11467	1941	15647	13939
15074	10520	6280	4955	7246	5559	5305	1769	12158	883	17849	2135	17693	1521	14275	17460	14363	16625
8665	1358	3321	12783	17971	15031	5256	12804	13303	5435	818	18678	10964	10333	1153	17028	16138	10456
13774	12080	7544	15395	10873	3860	5028	8421	13538	8572	3227	4043	3564	18700	18349	995	17579	15847
18688	4171	8919	8458	11234	15677	14312	1537	929	14979	10447	15252	13597	1071	10189	8640	5503	16266
5096	13673	8363	8697	16012	11920	4182	13233	17616	10301	2908	360	15927	13205	7485	17257	14908	15911
15292	10658	6989	15606	11149	16412	15937	2240	16658	17305	18001	1540	11549	10882	16777	1089	7150	1665
11391	1453	18614	15490	2292	12380	17937	13481	13010	7534	11442	11595	134	13948	13018	17863	8827	16597
11426	9179	18895	5573	10526	63	11939	7999	17350	2230	1681	351	17276	13772	12355	3505	3558	7023
4702	8009	8918	15675	6211	18608	8975	12365	11286	14210	12633	672	12780	5609	4831	18173	3787	11271
11559	6526	9995	1128	9138	18641	18476	6570	8786	12557	3687	12215	15423	11457	12494	1156	11963	8026
11548	15951	3760	1721	7497	17905	4902	18473	1146	7322	3527	3219	15424	14169	18878	13784	512	12617
14731	14906	15413	4090	1421	8105	5925	13183	17061	15738	9347	5785	7141	7354	17621	12359	14175	16900
5967	7286	13443	14239	1801	233	6501	2075	8180	7028	5216	10297	15737	6807	18511	1728	17910	1329
1987	15528	298	3884	7686	4379	6321	561	18350	2687	14989	9168	3674	13399	13639	453	3088	2909
9778	10907	1084	16426	16214	2664	95	6153	3245	1188	13982	218	798	10175	4752	13026	6097	4112
9610	12286	4743	15366	4939	2117	5146	4137	10149	1026	160	14154	8876	1217	1305	10255	3716	9922
6934	7014	896	12633	4572	10638	1551	17827	6960	6754	13254	8280	13584	10031	7646	5652	15754	12261
9329	16745	985	13341	2211	12314	5054	15315	4235	14926	4810	14660	10600	15506	18206	14583	3196	3829
