0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21
7702	8926	12169	7323	548	1452	2768	3205	1953	2034	5717	2480	10031	8846	11340	4872	12329	11555	2289	2969	775	3197
9303	2446	5577	9753	6493	7081	7111	8421	10510	962	3123	10654	9600	1414	6187	2146	12215	6843	3933	12872	2639	10622
6887	3310	6734	3523	32	1517	1286	3759	5139	4858	10185	7418	5104	10412	1457	5827	9262	6922	933	8411	4074	4540
8	4802	2447	8328	11303	7575	490	2764	2101	11079	8256	5462	619	8308	128	2488	12107	967	7633	1642	12685	13310
11426	1914	10290	11292	1053	12619	8945	9893	12397	8833	288	10558	603	5545	5282	3852	6082	13141	9347	1201	5322	10284
4036	12195	12488	11583	216	10447	10388	12818	3944	9832	6455	10902	12472	10314	1620	3080	9306	12128	10038	10269	2265	6507
12787	9668	6676	13321	3265	3829	991	7209	271	9505	13334	2955	7119	13338	1030	11834	3249	10466	9705	10089	1261	11086
1458	10446	13000	10859	12792	367	13183	2779	12515	4875	119	3577	2664	4131	11266	10388	1252	3524	7502	250	4597	2046
5801	5688	5981	56	2793	10621	2608	4010	5252	9658	5299	11566	486	8608	8489	8974	3654	11594	2536	12182	4478	12679
1985	6688	10767	11081	9893	6595	10335	9915	4518	12669	2858	6940	4590	9455	8898	5920	8735	4244	695	1153	12862	7838
10095	9548	7722	1058	1354	11863	2642	5512	12820	10395	6914	8507	7764	5188	7141	4487	6541	4261	11233	2303	11631	2107
9060	11645	3075	8503	11515	5233	4027	7102	12643	8072	12954	5307	5759	2422	4767	4220	9353	9172	10001	4929	11828	11486
11295	2535	8837	7096	8128	8580	9950	11698	7716	11523	4584	5162	1832	5269	2525	3103	11076	3260	12916	7338	3735	3212
11730	249	11277	13104	3263	6734	7444	7793	6025	12134	6203	5929	1773	12491	1423	1417	1357	9998	13092	4592	4812	1048
5742	4827	2593	9896	5469	2740	13214	12210	5270	10899	104	9941	7518	860	10190	6552	956	2473	5686	9326	6565	5302
5116	8880	3324	11938	4012	5501	10667	6949	5386	10606	12871	11633	8679	11692	12594	7324	7123	2138	7287	8063	7908	189
12177	8932	1051	6986	5029	8521	4811	10967	7826	7560	12981	7045	6433	13	5909	10041	8642	12582	11538	270	4458	11666
5245	5373	12734	6904	10341	10892	3202	10136	9311	10601	10741	1214	9527	1973	860	795	2488	1461	9345	2440	2694	273
5008	10839	10426	1735	4340	9358	12059	4189	8728	10706	6056	4240	8509	6348	8052	8700	595	5960	186	11633	11547	3869
887	5641	132	7006	13034	2731	12401	10654	2279	12316	9834	7206	8896	7849	5233	6448	2210	12998	2714	12375	1324	7310
5603	9300	1132	9770	8595	12448	9316	10037	452	13224	1488	4907	7168	11733	1351	2148	2149	12995	2105	11828	1000	4072
10410	11304	5010	4545	7050	876	7706	5386	2759	6062	1431	12769	5084	2083	1695	6269	1119	2564	6477	810	1681	7684
10859	9454	5842	9076	4110	2747	2767	3120	9720	10456	4605	12638	8652	7908	7415	9878	8313	1316	9282	3172	8848	9606
12611	10249	13178	247	7959	2939	5899	5469	4977	6538	9630	6372	1103	10230	11799	9835	12323	4018	4358	10362	5508	9299
222	2214	9838	9522	5991	6829	8373	9518	8780	6468	3644	11076	2018	3776	7235	1337	4002	12955	4504	10413	2526	3423
497	6021	7172	1421	9430	2095	9630	9751	12322	10907	7373	11283	3460	10675	2220	8689	7320	6638	5038	1477	7564	9436
10594	9055	12564	7355	400	6727	2946	7974	6068	11462	4696	5673	4927	6397	3175	738	10004	877	10008	2521	13198	1575
7678	7066	6107	3214	3401	4430	11978	97	12683	2775	1111	6133	4548	4674	5495	5897	8994	8808	4436	11653	1827	3325
1112	12133	9980	10799	7541	2114	4813	12977	12226	12931	12435	9560	10453	10158	8818	11466	10248	5460	9589	10553	6922	739
13261	13278	11288	615	7748	12070	270	9395	2570	4412	3475	6407	7382	9175	8872	12465	9877	5602	4335	11920	13032	4144
3781	11090	4500	5552	11421	107	733	11033	2857	9443	678	5428	7450	7871	12145	6615	7511	1133	11089	9175	9599	13247
11841	10082	8829	2275	13013	8639	3522	10396	6061	3284	2484	31	3509	218	7567	9826	12271	2795	3601	477	6137	556
10660	6839	11536	876	6740	13035	10211	6916	8080	9843	8066	12568	2962	5304	11554	1032	12020	3757	6238	1445	6443	6200
4348	11336	6507	10922	6398	11079	3974	7484	733	7013	7574	4565	1945	11244	1249	10724	37	10080	13229	2579	2635	3961
1190	8561	5140	5249	4696	11700	12120	6144	5271	4457	3385	8484	12599	3990	12017	11063	10020	9324	6521	12586	1097	2890
5230	8617	2231	171	13265	4857	7101	5371	9671	11834	4954	8745	3546	13311	5522	9526	12777	5164	2266	5721	4758	3693
7505	3818	6706	11753	2322	11741	13149	9685	3955	3499	2846	12419	12920	10470	208	2655	87	8391	5148	6347	2951	1518
7689	10656	5773	2934	60	10098	11665	8	8256	2547	1454	199	3669	2425	2856	8853	12208	2000	8604	537	6697	7044
11603	6411	6126	4083	5493	4211	11278	9069	7660	13251	3884	6561	1649	2351	12840	4355	2744	11276	12518	13177	10025	11963
1803	12058	5631	6670	1732	10478	3458	8185	3451	661	9886	4038	4436	11742	6736	12316	6546	7079	3694	11453	11890	4802
9516	5669	12923	7864	11955	474	2779	2049	11565	4167	3773	2170	1514	3323	9586	8470	2335	6820	4115	8292	12592	5901
6850	9187	1262	12329	56	6009	7029	11	12479	8176	12046	3484	1703	3384	6895	1025	1425	9742	5967	1120	11298	11587
1534	11383	754	4025	1727	4693	11791	3386	10283	11346	7027	8799	12692	3052	4505	11439	1058	1002	4305	11676	1851	6753
692	13103	9559	8975	9734	13192	8420	11620	5602	9201	12435	12904	10595	2406	8578	4173	8157	4927	9867	11646	4456	10164
6076	2963	1619	8321	4775	1046	2577	1564	12185	145	10805	11838	2726	6417	2911	1048	5667	9352	171	13075	3732	427
11571	9182	11803	11002	10750	4052	8353	10136	7590	8352	12969	3226	4399	4181	8783	7372	11763	11052	717	1301	8393	12108
5998	1566	13315	10616	12767	10384	11197	412	6349	3344	5405	3008	1311	6142	2235	2185	11369	3165	6740	5172	7054	7854
9012	7247	6515	2355	5600	6556	7494	4357	3046	6911	3831	8661	4117	7081	5074	5573	8061	10733	9305	7577	6156	7121
5368	1917	2340	6977	10820	5800	10724	2335	7830	425	2564	7284	11362	6394	12401	6569	10050	11858	2361	1511	6009	5557
6192	1393	11134	9767	10401	1725	6984	539	2038	8435	7154	5707	12329	1774	2296	8184	13289	1913	902	95	3409	1028
12621	4588	3845	1350	10756	6204	1189	12473	13229	6863	8396	1606	1152	1166	602	2851	9583	7339	6507	12384	9266	4635
12886	982	8218	5940	5762	11582	1715	82	11997	12064	4916	8162	1265	8408	5638	6857	9099	10974	3960	1537	10787	2605
3506	10832	10957	8969	10096	7496	4403	10804	1931	3854	5139	4336	4896	2649	1718	12809	11201	2251	1005	10876	1507	10689
2455	2022	9592	753	2218	7856	8669	13000	2431	11169	1628	3035	12237	275	1837	10573	8872	1552	8453	1186	8592	7844
8815	11869	9806	2588	8833	2314	12848	1094	5428	8160	1454	9580	12034	11311	7653	10840	2406	5243	7527	3090	10158	3725
1351	702	11165	11204	1372	8855	2601	2648	1986	3534	10906	10570	34	8860	12548	7330	7873	8115	11003	6212	9737	7103
6225	7139	10070	5093	5150	3324	12856	6884	9305	12935	196	6204	2984	6574	4482	9120	7608	3506	4290	12988	9527	7415
7975	110	12821	2926	10501	10780	4320	8903	6554	2954	11256	5210	9230	2938	627	12602	7469	2570	105	3106	5167	8473
905	9575	4303	7673	5149	8040	6916	8049	9064	656	5771	10210	5139	2108	8849	484	12551	11497	9553	5703	5256	2785
10195	4141	12714	712	2554	7359	8765	1092	6346	2082	3016	4090	11729	9157	631	9645	8660	11904	10923	1554	4259	5390
9048	1056	4604	9317	6764	7377	12689	9440	4281	5518	9552	4928	7817	4822	705	11131	5348	4083	5086	12923	10805	13013
1130	3725	9461	2806	935	12446	1074	4168	11021	5458	12531	6324	9388	8467	6696	8081	9030	7186	6618	838	9312	5450
6042	11918	7530	3832	2284	6021	2490	12892	3119	801	2146	8764	7886	8325	5501	1940	4335	4559	10665	11532	4330	12679
9185	7398	28	583	19	3616	2631	4031	7185	4102	2333	7424	6195	8758	7274	4683	7471	4007	6993	1056	2285	4221
12624	1927	348	1563	1840	2409	7813	1727	7262	11487	1906	5387	8454	9454	6064	10974	7351	3664	7609	7730	10655	8379
8735	7577	6811	6453	8045	6805	650	9723	11796	11761	5126	5031	13054	10050	6496	11954	1546	6381	2303	808	9048	9978
9454	2830	5746	6931	5024	3064	9633	662	8113	55	5922	12058	11253	939	1969	2204	9402	11733	12740	5721	12888	715
2521	11804	11784	10544	11213	4164	8957	11154	4085	11594	2758	9378	8586	7926	9790	7794	2658	12254	2207	2638	8796	2052
3868	2478	5881	5558	7264	1303	7382	7889	139	3067	8937	5016	13281	3556	9611	6339	4762	12140	7724	7042	2010	10774
6254	4498	4868	3399	12203	11961	7691	2823	7922	3055	1926	529	6476	10959	6297	4969	10100	4327	938	8505	11774	13291
12507	11879	7658	1741	10563	12680	5215	7870	4116	998	4181	7209	5100	769	1284	4476	7097	4894	6514	11978	2572	7421
12940	10274	5893	7156	741	600	2421	922	9484	6434	10045	1286	9841	1678	3563	9106	9776	13097	3759	11498	2436	1218
4239	2375	6069	1569	11205	752	6834	5054	5809	7111	11342	5640	7777	3332	9720	11214	7759	1832	7983	5985	4137	4270
867	10827	11508	9406	7888	12837	7543	9464	13267	1992	63	11351	8669	6923	5595	12185	11550	9129	7354	12208	9153	9478
12999	12583	7423	227	11884	1503	9669	11252	963	11225	8012	11372	2624	6291	848	11912	11389	8325	8828	10944	13175	10885
2184	10268	4937	592	5046	2181	12877	6691	2577	7884	7152	11295	12247	532	2919	4911	3871	9769	7957	3616	11998	12962
5088	2743	9033	12952	5079	2006	11216	9203	10370	3180	6387	11114	6845	4266	4175	7819	4558	9714	5312	1800	4575	5449
9747	2972	2098	3222	11367	12212	3249	5268	816	6197	9692	3464	4333	4906	8621	1351	6765	831	2965	7472	4998	7526
6975	4370	4831	10558	12244	11343	9050	5454	7349	11020	10813	2109	13132	5293	7999	733	9031	9036	5663	1132	3016	5305
7267	4189	9905	10800	7459	7251	1648	3171	7425	11247	2296	11197	11670	9932	10483	11630	7633	9245	4925	12526	3313	10576
3131	9715	11875	8293	3823	11051	8953	401	10235	1528	3221	6256	3543	4289	8438	9401	10226	5486	825	7383	11626	9196
3602	327	10918	3836	10549	12541	6598	10704	10002	8352	1465	5528	9982	8805	11474	10011	7529	11520	3424	2822	12157	5992
8581	11482	5232	9765	11248	7039	3332	2523	11234	10494	3914	9680	1504	6724	1183	1259	462	12183	8915	5434	9644	6351
48	4587	6328	3168	6105	11071	7224	8112	4317	168	8558	8491	3925	9417	2074	9481	8188	4348	7226	3375	2154	3574
8058	10862	9313	2402	7848	6808	1786	10353	5985	7448	5092	877	12498	8502	1007	4678	10353	1557	734	6790	1760	12433
9367	7586	10897	2580	4042	10704	5024	7401	3579	2727	3322	152	7560	3055	1713	1928	2473	7289	6250	8409	12633	7112
5612	9783	10161	13329	12105	3251	4124	1937	6207	4847	2661	7801	6350	7097	1330	2779	8679	8065	5649	1543	8702	1167
678	4885	4684	9265	10030	9639	4535	3307	5934	12263	6049	2499	8137	10933	2617	2424	1617	892	1451	9927	1753	1050
2680	6582	10073	3430	12076	12241	12610	2068	12946	9136	770	2613	9387	10029	6889	12420	24	10601	13013	11797	3440	7810
6928	12189	9358	5416	4653	7689	12957	10663	7451	1362	616	12184	9311	12469	5344	2283	1287	412	13088	4998	1651	9249
8079	3930	5007	9052	11299	11780	2800	1038	10987	892	8867	3055	11851	1210	7859	64	3664	8934	1263	10941	2374	12723
3035	7605	12153	5300	5921	10898	2793	5010	8658	12258	2315	9503	8546	7588	7990	3895	10308	8190	9975	6653	6881	3630
7312	9166	8312	5320	4891	287	12467	4779	4410	7033	5911	12050	1085	1273	5133	3641	992	3563	6448	2881	2813	6507
10192	4699	2668	7118	6477	12982	1796	6555	1732	99	4799	6700	7728	1767	9144	5402	10004	3012	12052	2746	7328	7324
10945	9961	5979	9087	7696	9381	3440	7532	2038	12118	4160	9776	7553	8128	6214	6550	7352	503	2441	11811	10322	2534
7072	12084	5274	6265	6066	6874	7166	13284	2689	2721	5084	23	12843	908	4597	6144	4955	7923	3777	12190	6906	6385
9236	10184	10941	9039	539	10120	5348	10901	12249	4993	7072	5952	9479	9319	9577	4195	661	1838	10460	8055	8129	10717
3747	3159	12351	8759	12278	3115	6740	4676	3615	10628	947	2852	9794	8253	196	12435	1952	10062	11565	9098	11982	59
20	7959	12051	7707	778	6136	2172	10661	5246	302	1646	2735	4611	1889	11281	10251	4495	7600	3383	412	2694	10238
4288	7065	6411	1257	9770	1256	9443	11672	12797	7138	10215	10106	11867	10089	297	10769	6733	9236	4149	142	977	686
10579	8502	13019	7347	7792	942	5596	9971	1864	10776	6350	6585	4614	12399	11218	11158	8402	5509	11558	10958	11712	10813
4024	10252	1081	6795	1534	3985	12102	7605	4950	8986	5130	2618	12105	2863	1349	6889	8800	5330	1178	9772	6569	5116
10047	3062	493	2396	3861	1177	4492	12091	7176	10266	729	4698	6093	10038	943	11187	9366	1910	5845	8492	12616	5876
2073	12773	12812	12392	12453	11561	9644	8592	7156	12313	4035	3099	9324	6817	11757	8807	5787	11868	10051	3235	12614	10531
8118	11248	10744	608	1334	9245	11362	9531	3115	5786	6457	7965	3021	639	13112	6093	13032	4894	6333	10776	723	1256
186	8645	10361	10895	9861	3239	9777	12515	10636	10668	9487	6369	5673	2261	7796	7519	7414	3988	6465	5289	9641	11957
11937	9330	6349	12584	7733	8379	10708	6477	3866	12693	87	2967	9817	2639	6882	10167	12189	9917	2020	7275	12664	8055
10613	9092	11271	11495	4259	8195	5490	50	3765	596	6542	12305	9163	3854	10255	12672	3589	3204	8462	11467	5060	10250
5268	1998	10818	5529	12548	10189	11908	12601	181	13069	7748	8918	3575	11156	12553	4044	12837	4815	11414	3597	1278	4852
5097	3997	2022	7679	10365	4628	2202	9332	4032	9663	6303	2819	5408	2312	2144	2560	5297	5511	2923	4910	10914	6207
5932	10136	84	8537	12346	10650	8385	5259	7280	5782	7493	10670	9303	11135	7366	8571	3307	2695	2530	3910	8489	1326
7218	8984	243	7326	4947	10301	5123	162	7679	441	2559	2125	1784	8402	9293	4591	3383	7151	11656	2365	7962	6223
553	8470	10019	7251	2360	11273	11061	1668	12818	4885	11800	4056	9279	2937	6258	6902	1797	6081	5087	9415	8172	5050
2931	3468	5647	9123	6753	7361	7402	5676	9286	3814	12593	1637	7646	8347	12833	4566	7270	3755	1842	5460	8232	4475
11437	11304	963	2813	11737	5981	9211	4246	2161	11541	6568	10511	300	1373	12505	9819	472	2419	7708	12346	7184	11934
9119	6486	7895	3533	6520	10691	8871	13087	7777	11723	8728	11628	2078	367	6015	3209	6665	7960	12298	9385	3488	11459
4128	6443	4436	8850	4128	5581	172	3913	3939	4545	11962	10823	10071	4912	6282	5949	2020	12725	7024	4716	188	10759
8543	11971	6515	6698	10046	5764	9219	6684	3034	13026	12708	3562	8052	4	6210	12758	6968	9063	6384	12012	10942	1606
6789	9989	8642	4392	2140	3693	4090	11369	54	7563	749	6390	2234	12462	5694	8234	10649	11279	7970	11313	9979	5859
786	3273	5206	10834	19	3251	140	2437	1042	8473	6602	12911	2551	11720	5494	520	763	1825	451	4435	3556	6405
9710	6041	6737	5662	916	6945	11303	416	9713	2213	6666	9435	11931	3882	11727	12470	12963	9213	3918	9428	12304	8396
6760	3879	11176	6450	3235	10678	9560	228	12401	6559	10664	9562	9785	4772	8400	9842	11163	1792	13213	11535	2910	5288
10022	3521	10043	11972	2605	6822	3126	11516	12775	11056	808	9126	4002	12323	5617	12894	10580	7177	2845	7494	8413	4815
2036	5601	9650	2474	688	1684	8406	7654	9559	8981	10721	9966	2771	9380	12361	33	7834	8308	5160	9601	10035	8243
3177	5751	3758	9739	8435	4992	5383	8256	10032	10975	7154	9170	3541	3743	5953	11717	12898	2787	9980	3646	11397	8233
12046	6266	11385	1302	8061	917	1897	835	2425	6100	11439	6879	6710	4658	489	1138	7965	3546	2302	652	13265	733
11018	5118	8801	8986	12109	9326	10173	2452	6908	12665	82	4632	6239	12113	6849	12944	12747	3257	3425	11750	1576	4868
1626	4504	11681	10407	13248	4979	2045	12569	3187	223	10788	1437	6747	7465	8181	1349	509	3903	7903	2694	815	9981
7175	3078	13050	12947	1553	8607	11120	11641	3121	10274	4759	331	3400	6654	12438	7777	13100	4309	5604	3187	11422	7355
9582	3260	1841	11058	3131	8512	3060	10654	11464	3475	12216	1580	12897	3815	12779	628	9119	5538	7996	13196	8483	2798
832	12813	12124	2821	10640	11300	7738	299	6834	5376	2051	8605	3523	10467	4718	3832	5790	12177	4613	9528	2892	11955
2194	549	4023	8757	9270	7480	1090	12654	380	12601	3329	8621	2976	9824	1971	6292	11648	13185	12536	5442	12991	3039
9328	6287	3213	749	703	2095	4494	7249	6643	2834	9869	10938	775	11257	12848	4915	8299	10665	6885	10304	11560	10616
5961	11856	9659	7120	9532	6357	4749	8302	7353	5524	2498	7281	3171	7853	5641	10941	2598	11074	2322	12972	8647	5551
2211	9877	843	4152	10026	615	164	1628	12581	2976	1609	8979	3065	6877	2508	6409	4927	3834	13262	6261	9974	2608
9926	7830	5603	1894	10849	7273	6976	7846	2068	6415	4608	4174	2213	11989	1233	511	1558	13210	9610	12499	12418	12778
7979	7752	6253	11743	10875	8201	8598	8045	10408	12179	4860	5173	6313	6694	13213	12723	9808	6288	5126	12806	8721	11550
2741	2472	11880	8871	8670	8931	5112	2817	3795	11273	12791	2776	7384	1648	10970	1761	7712	8821	3857	12370	4434	12715
7893	244	10803	3020	5329	12312	10845	3434	12362	1258	11083	8806	4920	11543	5798	8745	3007	8674	2257	5958	3943	6496
5697	5866	987	4155	10411	6013	7967	10291	1257	11568	8152	10817	7127	9059	12878	7035	2428	3533	7496	11740	4626	12968
3289	7537	6753	5435	1466	676	9964	5665	12798	283	6	6721	8507	1061	4058	4570	12053	5961	4622	6230	1345	2943
4140	12384	8034	6843	1034	9032	8103	3493	10050	7097	5674	8615	13320	3567	12321	1074	616	11541	10855	8275	8598	7901
536	7673	1609	9793	8958	450	6992	2574	452	10081	3111	11007	2530	9644	4972	6079	4439	11745	905	1471	1757	2331
1561	76	9571	12081	8025	13209	5297	4057	6464	9572	5502	9598	13162	2373	12600	9776	6678	4293	10449	6020	7073	6407
7757	5082	9651	4500	10944	13336	5555	9925	9873	10978	8208	11785	1284	12713	907	6623	185	11317	3341	6324	3823	13043
10934	6520	13246	6798	1063	6566	10806	2276	9167	11666	12548	4016	1901	5422	9683	11541	4078	9554	11931	6610	9732	8453
2481	8047	8317	424	12111	2530	4681	10065	3901	8688	8897	11191	4650	3938	12256	3143	10343	3524	9028	10862	7456	9969
4643	12092	5088	7637	9750	9533	9676	7215	4660	11626	9590	4301	9690	367	11519	12295	5061	5102	10526	4696	10245	9159
3061	12828	6575	9795	9473	1893	340	349	4013	4865	11353	12069	2539	2805	2709	6840	391	818	5892	4548	349	1971
5325	2268	5067	12151	12364	12303	3247	7836	5784	2429	27	124	1265	11615	9982	9792	7846	7628	1558	8692	8133	4764
7527	1274	4447	1443	10110	9922	7164	6831	10107	8791	4903	485	1070	5315	9456	5356	68	7128	11992	5985	13199	1135
4336	6307	10812	4221	9380	11137	12198	39	10292	2458	2241	10068	855	1424	2047	11466	11526	2574	5380	3226	5479	2332
4697	7731	10136	6337	4293	9312	11822	3678	3623	11328	12455	1671	2818	11854	6449	4885	8416	7435	6163	12074	6467	8355
821	2888	9692	8820	10580	5877	6234	7885	5947	8693	3613	12956	4663	3602	117	12749	11874	2225	1687	2638	7618	49
4521	7577	7897	8603	2042	3639	10927	12304	2616	9791	2270	9086	3178	8247	4828	12531	9372	12072	3182	5845	2663	12544
5970	9365	28	6177	11522	1443	5346	3685	2084	10735	10331	11555	5956	11835	689	10551	406	1121	1814	9248	3927	3164
8448	11549	1753	8587	7655	12532	4227	7818	7150	8321	11903	13082	1281	6394	6011	5264	9722	6095	12585	12715	7875	238
2618	6240	2003	4149	2244	8364	8932	2662	9561	10944	10073	4300	679	3713	436	8941	13327	12070	7402	4706	5579	12747
3886	5258	4021	12818	7715	2488	312	1135	10702	12981	3979	5475	8579	5072	4266	5899	9407	10717	4924	12870	4861	10830
11806	2933	10779	2566	1038	3176	10600	9332	6213	902	11276	5129	2498	9479	8708	1656	10310	2930	8797	635	4611	3768
2583	3084	4721	9184	9576	7941	465	9958	4908	2671	6160	10219	8462	6000	11351	6225	13200	11467	12966	6433	11017	3158
5124	9612	6480	12995	13001	9335	1933	12486	12943	8255	8350	3600	3941	10608	687	2014	12626	2535	3766	9819	8862	12301
5158	9731	9683	9110	9478	5527	8920	749	4571	1495	1605	6846	2771	1396	1247	9778	9160	4266	3203	11454	1930	5106
13291	12448	11593	10121	12100	8318	4448	6066	5315	2962	9922	2973	9909	7145	12042	13040	13038	12149	10230	1576	4382	11099
641	1890	8430	2925	9304	10107	2070	1569	11667	2542	7571	9803	8529	6994	2761	7571	3648	9404	4632	7357	8034	11508
6803	29	101	5599	9505	10590	2024	3724	4473	9082	6092	356	9651	12912	9988	8719	2824	12702	7683	8761	9469	12209
3933	5690	1821	3935	1874	187	12227	2263	11460	7789	12852	8795	1542	9220	12190	7894	4503	8253	3978	13164	2314	7634
7007	10468	8585	2017	9214	11911	12226	4626	215	10425	12160	10319	10344	6120	2526	6304	1534	12517	6687	5140	6021	10007
173	12080	3938	7581	3149	6982	1638	1348	10719	2785	2614	335	6582	10974	5962	6016	2277	4142	7676	7186	10807	6012
13240	9917	10238	1200	9063	8028	987	1104	6053	408	548	3866	10463	8327	4672	13212	8786	6650	7530	10961	5314	1879
7033	12158	4334	12634	13202	12869	8199	8463	9361	2614	6774	11168	1135	7395	1786	2253	13170	8070	2536	6236	396	13149
2661	5326	4611	1598	7530	12907	4474	6496	6499	6589	2510	1674	9956	4405	3039	1935	6213	4026	8406	2890	12041	5132
3793	11021	8853	8302	9641	12099	11493	7386	9642	5546	1366	4883	6999	9997	12783	1081	5640	12925	5666	10027	12305	463
8461	3505	2532	12197	10780	12772	8597	13350	860	8090	6687	9256	7179	9081	7253	5422	6507	12196	3812	2318	1928	12012
7447	4058	7086	1306	5989	10639	10907	8050	4976	11123	6078	9354	5923	8890	12843	3794	2819	12115	2830	9416	174	2417
9975	175	923	6755	7511	1404	3036	2439	9657	7962	11760	9005	12586	4234	9821	11689	504	544	951	5266	4591	1049
4672	1417	4535	4261	5391	9541	352	8277	4569	4503	2317	12079	2477	2287	95	10361	11849	10017	2293	2417	5451	13259
8165	1829	9302	1117	6829	1943	12206	8246	3080	3311	5371	3440	661	9566	10584	5920	9190	5516	12245	544	2581	10445
12537	12327	5120	3519	1474	2121	215	8749	6322	3834	416	3169	10956	390	6104	9897	6312	7025	7688	3410	6074	11845
11466	853	10810	2493	8521	5090	11149	1705	6464	10165	5977	12655	1308	1981	12551	8708	9385	6473	10596	6000	12444	8268
2694	12509	3277	6986	10517	5291	6719	8363	4410	9038	10944	11818	12097	7007	5546	6791	12692	6805	11565	8035	9306	3632
2260	5834	6866	7008	2517	1077	270	1264	12774	1308	11701	2177	8601	431	13021	416	7790	11590	8948	9878	13064	6792
12713	5017	202	10398	12677	1946	11636	73	4548	5088	9976	6339	9942	12084	4742	4079	11081	2016	5940	5310	1958	945
7997	3437	8941	11529	167	1441	10115	7999	8010	12708	1271	2858	8699	8620	12989	12890	11315	4864	9548	5313	3670	6288
6036	12	13067	9393	1844	3401	367	2681	10733	11465	1642	9707	8296	5888	9809	11877	10262	9056	3909	7521	9012	8260
7859	7146	3957	12808	8408	3735	1347	11446	11601	13139	7558	12165	6382	6365	2517	12170	12174	7063	11799	817	1580	4789
8621	2099	11289	7383	11199	8245	7680	5617	10965	7402	1368	10668	10288	12283	11220	13150	4802	10225	3608	6102	12995	12198
12744	2307	410	914	5924	3357	8953	5262	8289	996	11152	3578	8468	596	10530	9572	7358	11138	619	12495	4788	4081
8490	7278	980	4305	12079	12935	9575	12382	9214	1979	8638	11100	2256	7724	12484	11228	1213	11769	686	11780	5551	3781
1661	11258	2928	8729	4832	8703	3700	10025	5236	13278	353	11223	8819	5977	9377	6257	3055	8246	4422	7609	4866	10065
8048	8699	2930	12041	5227	2694	11873	2290	2204	4893	1072	10567	11227	1683	9596	3757	11611	307	1817	12937	2057	3213
8122	5545	11493	7715	5656	6125	3551	26	7406	7003	4475	7269	10436	12888	2860	5021	6409	510	389	5422	5926	10838
8626	1343	626	10994	629	6068	1760	12556	7435	13061	7140	11141	3423	7973	1504	9491	4100	12755	11235	1931	9141	2091
7326	2936	5498	8902	6853	8096	90	314	4390	12017	3388	7674	12231	2377	2275	1976	7999	11791	10106	3177	9161	12966
608	6928	5992	4426	5569	10832	12367	5790	2689	5304	5817	7056	3313	12160	1501	6352	1965	3465	1201	6684	4045	4177
12308	362	6365	6728	4013	3846	11657	7277	4229	7671	4052	6872	2494	12919	3595	1762	10157	4249	602	6763	9171	12566
6985	8906	1441	7491	1013	10348	13197	326	3746	11329	4177	2544	8756	6246	5131	8266	10611	8191	5931	9707	3061	4509
8226	3860	667	6485	3281	13079	10921	1649	3240	7007	4139	5185	6527	7367	7778	7813	13143	12419	4593	2323	13320	3054
2232	8655	8251	9165	1750	9785	6511	3318	5172	11374	7147	9027	6992	7679	10749	7328	8139	10515	4556	13248	1043	3380
3429	7330	12850	11083	5544	12937	9273	9746	1436	9975	7400	9457	6020	4629	12155	3708	1287	10574	3833	10654	8519	2419
8037	10548	967	3287	6164	747	3992	12641	2216	1989	10604	1691	13208	7806	3689	6354	4706	10255	8756	8037	12511	5717
9983	8101	6248	4192	5623	5606	2726	5019	11202	4065	2486	7940	1897	5235	7752	12382	3767	7933	340	6763	12886	3991
9950	1380	572	3342	10074	7511	13229	10723	2220	13032	13328	4253	5357	8833	4138	13029	10353	520	10976	5589	2983	12239
2894	3328	7719	4354	2692	615	9568	6940	2763	6066	3895	11505	3272	8425	12980	4385	7990	5264	5278	4849	1709	9805
2593	6513	7434	3385	12972	4463	2698	12432	11480	8036	1508	3968	1023	4270	7454	6426	13032	413	1592	13342	10209	4581
4676	12327	1494	11016	11994	408	6202	11238	2535	11096	7449	8089	5509	2753	9649	5842	12920	7180	12640	8910	11873	11167
1986	5913	2050	9862	2979	8195	7491	12207	5441	3528	1260	12383	12120	1541	1071	5392	1498	6803	2716	2667	2463	4701
8485	744	8408	2853	12652	12468	4159	7299	1280	8656	1312	6277	6634	967	1147	1531	633	5589	6600	5859	12647	12090
1046	4145	11182	8046	12194	10623	975	1226	8723	293	6194	11446	11856	4227	12625	6499	9729	1675	622	8714	130	4781
12506	10329	34	181	402	6097	12963	10972	921	1977	5683	13174	12029	7567	13040	4586	4624	4186	12229	2218	571	6487
12106	9247	11035	12113	5773	2590	12573	3227	1025	3948	4898	11945	376	10569	3253	1440	680	11745	4709	3292	7521	3533
9244	2965	12019	12244	3210	5519	11083	12973	8765	10397	4257	10893	7721	8272	9813	11583	4537	11454	5351	537	667	10842
8725	353	3766	11994	8334	6580	5375	11102	12214	3350	3336	451	9550	6153	8680	835	4346	8824	4280	11656	2340	5838
2240	12964	9587	9322	395	12063	4995	13158	7107	7456	10342	12154	5265	2350	1161	7548	3042	6946	5847	2907	11487	9732
10308	7926	8785	1925	9592	10394	8558	795	7416	9051	7298	8146	984	11573	4454	1463	9979	13202	5978	555	4626	7459
2245	2311	10894	10331	5503	5174	7643	3524	6135	8130	13294	4784	3110	11138	4986	10704	8975	6323	8405	6111	2793	1522
