0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22
6729	18589	9374	6925	16661	8215	7906	2453	8424	16381	14265	135	14721	11270	16651	3520	3462	15218	17075	15857	8190	3304	13902
2536	13498	19569	16338	16000	5523	14048	7889	19210	6153	14029	17059	1395	9868	5122	18299	14963	17801	11941	16254	10232	861	12237
5919	6639	15227	12909	9309	2631	16601	12416	17902	17755	8824	12565	19537	3560	14399	14225	22	10684	5566	3748	2510	1110	10852
12539	10997	4885	14992	16850	4478	15733	7637	2314	4244	5028	11258	5103	14272	13423	15460	15506	5441	18148	1222	8801	11329	9728
4695	6101	7771	2523	1481	17859	17442	2259	5649	9935	8189	4149	15650	12350	9412	16782	11823	12772	6870	14291	11888	9060	229
15754	10104	17398	8994	13857	11292	6171	19648	8663	8766	10503	6013	2441	9332	5612	8625	15118	11750	17299	16987	7424	1536	14170
1278	317	4947	9445	18685	15224	3469	16430	13131	17104	19535	2069	11432	5952	13508	3230	11136	5652	9010	13304	6525	3281	3431
19013	15878	6986	3564	1014	2936	1223	14330	5798	17757	4394	17221	8587	14162	4526	10359	15610	4891	189	3435	9850	16217	1125
10508	4745	4160	11859	2136	6926	16507	3155	6844	4853	4994	9983	18114	12464	168	3868	2540	15708	14576	16891	11668	10481	14174
3019	15355	18360	9072	12278	19397	5712	8775	19611	15115	2733	10160	6081	13080	13706	14279	9817	15313	1739	11410	12362	17865	14643
16528	14821	18188	18951	14628	7390	12509	637	7271	2079	1258	11115	16030	13693	6526	14102	9979	7518	7851	8628	11761	1137	16655
16232	11450	15520	9609	17345	4830	6788	9724	3948	18756	12933	17304	3777	9381	507	10001	14053	12790	4579	1752	14795	9717	983
7152	8153	14306	7396	15242	7276	13754	19447	2529	18678	13720	477	304	3336	10517	11254	10994	4132	10701	8165	11567	4889	12189
2128	11329	3348	5883	8059	2947	16362	3380	2292	3330	5392	17394	1397	15554	1140	502	3027	2119	177	6079	19352	6401	2713
4412	12601	13889	7986	12306	14582	3416	8422	8536	5156	11552	16517	5468	13074	3403	1865	11927	16214	11711	1246	6707	19652	9668
8281	15298	13128	17786	5986	2536	7652	5453	11972	4780	2974	12273	18295	13360	19144	17412	16900	19112	6223	10076	9107	18781	1595
13636	5575	2303	777	13876	18795	5899	17113	1786	17570	3461	509	17024	3082	5500	19148	17991	2623	2352	17655	5197	19627	9912
9848	17652	7886	8298	9701	298	7499	5627	630	5404	14023	9020	13097	13428	7983	6219	8647	16879	2369	15801	8539	2585	1976
2450	4620	17173	3792	10678	1154	17996	13898	5649	892	11441	16729	247	15119	11148	18590	8481	18891	5215	14237	5050	9190	3625
1736	5623	2433	8606	10284	538	370	207	7038	2825	11488	5578	11788	2708	11623	2273	19654	12544	7020	11923	8045	10132	4247
17234	3341	3477	7099	12286	9637	11194	11972	8872	19083	3782	4238	18666	9912	7008	8882	1973	13710	14495	6808	3194	6175	6056
19224	1918	764	6436	7564	440	8833	13881	18121	3755	3470	17773	1318	11138	11852	18329	11806	5398	10286	18717	1251	4242	5632
6087	5809	14992	18882	15262	15390	8347	5622	4215	1534	18225	7274	9468	15529	19545	2228	6144	4069	6653	2369	13948	11790	6843
18253	11767	11042	14871	14275	15906	11637	5662	175	15763	18258	9074	13775	12974	1607	15348	3037	17446	6100	141	15334	7356	3415
6446	664	16312	816	6075	2686	18985	9136	1838	9730	7016	2825	7374	14004	6950	11021	1377	997	4926	3252	3121	14221	2048
8830	14807	10551	4699	8480	4375	17699	7427	16424	5533	26	12365	9827	8472	12330	4923	7944	9217	10406	11241	9326	3936	13038
19025	9948	9700	12708	10723	17651	3661	13752	15499	6999	10141	4014	12339	5821	2947	2963	5158	12743	513	16402	2552	13278	9991
13028	12027	17698	1108	18966	12558	12068	13526	16359	14696	14578	1449	11479	19573	6348	5368	11826	2041	10584	12383	49	4056	757
1867	1580	2282	7718	173	18797	15364	13273	14686	19643	107	10930	14879	16553	648	16785	2062	15695	16571	12996	8603	2437	19295
8059	8719	11967	969	5227	15198	15244	6054	3968	5166	13545	8565	10261	7340	19598	14987	10334	15058	3419	19379	11226	11515	14683
10654	6321	16298	16383	8019	14256	11193	13328	4227	15927	12262	15539	5977	19230	17804	16210	4610	2078	11684	5253	1753	536	14986
17763	2609	2658	12798	18125	10878	14174	12988	11485	18050	11989	2489	18848	12069	1030	13240	7488	1441	64	11027	10800	16932	1768
16015	7918	7161	16767	16578	12669	14379	5860	7431	13865	11811	5091	10192	439	18270	18976	8397	5540	16137	15751	18986	9479	7521
2450	341	15861	4649	802	5691	10783	6579	4034	6338	18886	8502	15093	7802	6301	7098	5432	15662	19461	17869	8838	12217	15300
18690	8168	8358	10887	19206	15393	11460	13496	18032	1696	10961	514	14044	5963	3524	3506	15769	15232	2506	1510	19399	11800	16593
14179	17165	2563	16577	16800	10030	6232	2334	1450	3898	2538	5272	9575	12465	8849	7696	8756	18088	14082	6984	19047	11335	17856
11000	12516	1021	13014	16401	4967	11554	3087	6831	6602	2205	10698	10488	19491	18271	667	7076	1949	9094	7421	10356	2753	18539
10366	2212	1305	13738	7452	17021	12489	15512	9990	4022	17929	8460	12149	18520	30	4488	8652	19230	854	3857	10382	3640	12864
7161	10870	1370	8023	12050	5654	6715	9763	5535	10695	16784	4388	3547	2087	13970	8613	18623	4453	1122	18040	7607	6726	4508
14610	11301	15416	17742	2421	19666	7021	10879	132	6196	6341	14569	19444	9848	1176	14596	3368	12882	4180	1665	493	7170	17615
9597	17915	6687	6591	26	387	1260	9461	19255	3464	15986	5045	15954	1463	8984	594	1805	9894	18102	8644	839	10186	172
19165	5724	9681	19320	15548	19704	1738	9930	3222	5625	1182	12777	13689	6120	7220	13299	19521	775	2974	13701	8092	14709	9362
5423	9120	10637	9260	6854	13752	13991	9537	3793	10248	10430	4064	11512	13876	15256	14784	18735	5637	15801	10304	4999	1726	3769
3277	19006	12841	19172	9995	10109	1519	17381	9713	5618	12666	9795	2519	17138	15951	17244	12341	5386	5905	14635	16942	11520	2081
1123	3369	17858	19604	7874	1177	2625	11177	3556	16726	6452	2093	10368	2326	5025	11082	16694	415	2069	11891	2877	3265	10096
11964	19508	1718	17288	7813	12930	2394	11672	660	14360	349	16372	6904	5252	15808	6140	747	4157	16431	12945	12610	13991	6746
13870	14818	9691	11966	12843	12396	18230	14992	2590	11788	5456	342	10230	16000	6708	19274	11175	17564	11449	9987	8026	2998	12541
19525	4441	15568	6471	3585	11916	14480	11623	7786	12883	6863	6475	14025	8780	13689	13243	18832	13553	3170	11227	3947	770	1616
3619	3858	9525	7583	6885	16395	2069	9108	19433	1415	14875	16793	8948	17250	1630	11696	19653	8259	19346	11746	16739	14934	6682
10066	14554	17629	10665	9006	3461	11984	5543	15125	16111	19517	16635	620	5627	3390	12017	2512	8217	13335	15737	1911	9792	13308
1517	7669	18327	15535	16697	7864	8766	6774	8749	7451	17086	11923	14890	6769	1167	14148	16422	6	11060	18458	18048	2651	8293
11956	11102	4576	17135	19062	17165	8940	14857	682	8308	16974	609	6393	3883	11402	10030	17350	3043	8422	7703	5866	14369	1191
4608	14332	15065	10618	18666	10006	3338	4350	134	3080	14146	8497	13200	18558	10851	7784	17509	13797	4536	3386	18985	5683	192
10395	10196	17912	1043	18973	18925	10508	7413	13293	9728	7606	3083	13078	9502	349	9164	8833	19003	2207	19466	19671	16037	4888
18946	12105	1708	1338	2567	12828	7184	17851	18717	7535	4706	11068	8227	5886	2863	6284	3597	5033	8416	1613	6873	6531	4395
18735	5309	14826	3990	9596	17341	2214	10935	100	14205	7510	5239	19478	15008	3943	7370	6477	12954	10714	3741	14307	11659	6817
11509	18667	15189	16393	13177	4256	7129	1536	8934	10315	108	6639	8806	14164	5057	11934	16622	16026	17319	16850	5758	6616	10844
8487	987	4437	13353	10609	3678	17966	11110	841	13740	7705	16812	4755	13865	14712	17248	7736	8878	3242	15439	17345	14086	7147
17581	1807	16485	17571	14878	12066	15392	12797	6686	1820	7178	19317	14367	13260	2317	362	5949	8459	18714	4589	12023	6930	3122
11040	13352	10583	206	13302	2704	13742	3944	7770	4592	19393	16869	17566	12448	7246	13728	7672	7330	3192	501	1787	8795	11370
8000	5951	13792	5814	5650	12864	16822	11774	14184	4017	9014	10696	13171	13312	7947	14035	19296	201	14815	14721	18351	13433	8495
7123	16619	7117	8379	14501	13252	4541	2552	3490	17563	14410	1472	9060	2151	11510	15518	18127	16539	3537	14835	9235	10735	14826
4079	2658	6130	1960	2808	16061	15308	19674	10279	12317	8847	17908	2270	8585	17566	18101	1769	4134	16556	10999	5635	9528	15454
14791	6309	8140	12559	12961	16879	3576	34	11041	17019	18232	5173	4210	11229	2192	1229	7660	5365	10204	18276	18701	12549	16179
13075	8382	9837	13924	1064	11138	13619	1056	2912	18895	11659	14247	6461	7977	18533	9974	12402	18778	1562	13084	6779	17110	2707
14000	17070	2838	18486	7503	18470	1124	690	15693	1346	6059	113	17672	4627	3402	2108	11768	12385	4934	18712	10984	16616	17641
846	4606	15736	6469	6971	11013	6959	17387	17255	14276	3030	4293	5596	15310	15321	8832	3978	14143	383	5942	4342	8712	14768
14582	18733	10979	13103	6357	17841	11021	3011	8139	18766	6012	11910	14852	2158	3853	11056	13509	19257	17972	11120	13956	17608	17533
9731	4214	1248	14033	7453	17139	12762	3829	19531	9643	3408	9505	3311	1026	18955	1028	8752	11428	13365	4692	4398	6222	12607
2778	2612	11033	14232	8280	15776	4955	13431	11259	9337	19531	10223	4530	4293	958	8840	13623	3149	11806	7845	15963	19172	17245
12730	16256	3210	7194	5780	18707	7800	11705	8239	11366	155	6998	8977	1328	14740	3748	7022	13278	899	6878	16492	7051	11423
7314	9826	12756	2529	9074	5303	15646	16380	4629	13573	14328	11276	17418	13361	13490	16268	17739	15614	18632	16059	5397	1657	1928
16664	10102	11890	14395	12719	7746	3954	12995	7556	9325	4103	2228	254	1120	18829	10052	2307	5078	8819	7427	15804	4456	1920
14152	6170	7686	14655	8691	3591	15646	602	2352	3054	3638	7877	7310	11850	15390	11797	6433	11536	10742	5929	18702	17966	18122
6569	19334	10036	16473	1696	7060	10966	18341	1077	8623	5508	11027	7780	15718	13963	11732	8993	644	17814	15439	1407	2028	13356
6187	17579	7178	16482	14248	9160	10054	10544	10198	18182	6103	8277	12988	9506	5527	18207	15181	10380	6648	9845	11692	9283	18515
15820	11898	12325	194	17585	9769	15943	7187	893	3382	3333	8690	18750	6851	19697	16126	9214	12577	16643	806	3153	4569	11425
2892	10898	18142	6079	12067	13927	14057	4536	17606	18539	19611	3021	15074	4406	3154	5116	18178	16759	10507	18316	1175	11808	8486
11080	5655	2523	16803	6296	9619	9291	6195	3963	17322	9564	2959	11008	1007	12232	660	8911	7960	8616	14538	19198	16109	19436
5931	8009	7216	18236	11263	896	2386	8032	11024	15914	17078	17193	18771	14276	10679	14584	2049	10821	8942	15000	2290	18660	16864
19637	2505	5701	1407	12289	9494	19188	9567	14791	2871	9411	3497	372	17733	8631	1009	18455	11886	15110	4886	2638	14361	14447
5913	9089	3282	2782	6494	13872	10450	13036	9829	16047	7867	18287	12176	9680	3879	16234	6040	19349	5462	15145	7403	8306	3836
8808	12726	17568	17943	896	3169	12481	6847	6511	11876	16769	6135	13496	16567	2069	9000	5551	10589	1695	11884	3480	9667	592
16840	2440	17084	2729	6249	17000	17560	10006	15015	569	5657	1610	4037	2756	13795	9135	11403	7491	1980	17587	15901	980	4136
4384	1123	16146	1365	1194	14629	11998	8010	5159	19708	8339	13976	2804	4494	10851	15081	10079	11052	11792	6084	12106	9558	15786
13443	5176	13725	9160	15716	12340	4844	877	11614	12410	1697	19167	2298	4108	16269	12832	12288	2102	16568	16851	19520	11253	1654
1589	1501	821	593	5976	15580	19448	3412	3414	14210	7048	733	14853	17606	16813	10067	12134	11692	1063	5637	14303	11974	3508
11012	13135	5962	5050	15200	2564	491	8173	14728	9295	1004	2643	8845	16346	891	18869	14625	15485	10620	8180	10745	18426	15815
2876	2055	19007	1547	5136	11512	16163	17503	11937	18442	46	2902	13001	15746	3409	2705	10175	14074	8129	15410	7733	559	19695
9266	18449	16597	2113	18497	17231	1047	18612	1945	7984	17056	6930	12544	7859	17524	11020	1523	3011	1519	9089	9367	14825	10094
14868	17286	1945	1931	13357	3156	12740	19238	2174	13925	973	7142	9639	4560	9396	17333	6860	5607	2564	2981	19116	5534	16655
7173	5558	4768	13431	11370	8543	3396	14482	12676	19026	3130	3611	325	15556	6368	6948	3580	1564	10604	11368	18820	12575	5794
16389	14493	18263	488	9982	7083	9227	14559	8046	18279	6439	6598	13354	19112	16460	11995	9219	13648	639	3430	2792	1084	13604
12117	1324	14895	11881	7373	5181	16735	3989	6983	9977	5815	15184	13740	13998	5488	16401	3648	1230	10198	9135	8461	10146	1497
689	416	10013	2012	19609	14779	3416	8573	16646	14895	1470	11342	7605	12542	17039	2828	11808	16655	9032	9479	17782	7762	1401
6954	7657	12977	5819	17437	1688	13285	11121	11385	12975	8782	16300	8681	11500	2592	6316	17084	17359	5466	6408	12345	474	7934
12303	12488	12865	4165	14721	1345	18691	7164	18755	7310	17463	6194	14573	4075	711	12747	9793	15569	18711	12512	9921	8728	13656
13528	4228	15261	12406	7170	10057	14297	15514	4423	9314	15874	4505	10926	8741	11347	11239	8744	8074	14781	4355	8282	182	4669
11385	1596	19680	18927	3364	602	1265	10268	19034	10546	4770	13707	11284	16742	8559	8985	2506	19640	11076	9227	19003	5869	13212
6419	7717	10375	16639	5662	7060	18410	7714	15777	1858	12203	3567	14141	19002	2835	16352	16740	9773	8866	3837	12784	18825	17124
2090	4153	2663	9228	16845	5817	5179	18267	7269	13081	19032	7585	6297	12887	11086	8657	6589	4983	18756	17600	18603	13440	14308
13772	9318	3095	16776	15514	11107	2599	16960	9733	19383	10540	18468	2806	10680	14478	9089	4420	2117	15697	6539	12747	2451	6955
1606	13779	6184	18070	15209	2061	19057	6343	14193	6655	11893	674	5280	11329	7956	580	1433	16300	1734	14605	10277	1742	4147
16598	2467	10624	16716	13887	14873	11138	15841	1818	5978	2735	6779	5379	15480	1423	10570	19686	9744	12256	4671	14230	14492	3575
11294	19358	5339	15446	16338	12222	19243	8475	15338	6755	17340	17244	7932	11134	17994	1770	5856	13946	10129	9645	5517	3666	9500
6285	15305	10574	13131	14350	8037	1994	4489	4120	16682	17071	5853	12244	2484	18997	10601	19330	16629	4308	15596	11756	9167	18586
13711	13033	16119	4622	8726	6782	4556	3850	17728	16390	17616	1418	9908	14852	18415	7486	9926	6209	9158	11506	2886	19554	5548
8454	3730	1493	18434	17957	14442	12310	8808	17435	18923	16015	922	16239	699	16352	8793	9220	14507	7111	3390	1305	19171	10114
3044	13439	19130	1033	4658	12271	97	18298	17090	16505	14274	14325	2366	2372	11340	19042	16241	9464	1757	4292	13006	6466	12379
5923	17683	6408	7881	12237	4276	18019	604	3306	5305	18627	18202	10752	15224	1707	245	18600	15478	11793	13637	2828	15511	18797
5160	1701	13617	11952	13966	8516	308	15105	11546	3695	13314	1351	5509	19224	3796	13795	17806	2554	2672	1099	4634	670	12599
16989	6570	6914	17088	14812	12885	14357	11467	5935	7917	1783	8235	9970	4227	10879	17725	13048	19691	7349	19187	8107	6992	14213
16630	14590	7931	2454	5258	15621	12250	18686	3898	19022	10749	9285	14232	5449	6724	16485	13801	13592	11981	8328	2267	15437	8940
225	14399	9533	9699	11262	1529	6922	11282	19028	1696	223	7224	10706	5342	10066	14	8960	19086	5560	8528	10856	15398	11598
14491	12890	19553	7332	1669	9839	15011	14281	16179	17381	8603	1577	18171	1735	19152	1203	10484	10420	6689	6123	895	2849	9393
15552	982	5489	8777	9476	12287	1091	12699	8616	18684	5518	2515	6406	17440	5917	4593	5343	15940	12639	9375	15383	4499	16688
3621	14596	616	4481	18681	16166	8105	9137	18742	5720	18673	1401	953	5257	9027	13039	8604	5407	6365	5908	754	13768	6370
10953	3055	3815	5864	18825	9970	19007	15308	4175	16836	15616	2224	2324	400	8857	3720	14744	3241	15667	6253	2370	19103	8947
14523	14979	7209	15140	8603	12740	17155	721	1475	5378	1466	13807	892	8195	13344	9557	17132	17592	6675	18178	9981	9816	2088
4524	4766	13548	19256	14407	4920	13574	5696	18538	10758	2706	15410	4434	19242	1292	4848	6580	1373	6971	7299	6372	5267	2957
12057	4078	3095	16981	9370	14691	15924	12858	18839	16447	9249	184	379	17742	17774	11505	16748	19683	4401	6450	11615	17081	15715
4205	3581	7126	4588	10386	15859	11130	16670	6362	15521	14073	16377	14524	19602	9912	14508	14823	2862	1393	9586	18466	4251	3827
3381	19051	2459	3417	9876	9487	11067	5553	4158	13142	14443	14331	11885	14430	3161	4104	3481	3012	5820	15693	18837	4469	17341
18886	4634	2933	7751	11279	18485	8070	6199	12365	8210	4619	18649	9377	4749	15308	14840	11588	4290	19040	19041	14264	2884	147
15623	8786	8506	9287	12571	4642	1344	9265	79	19637	9968	6534	11930	16899	2740	1560	4963	9679	14713	881	706	15266	6570
1692	12529	8572	14614	17859	12756	307	8102	16565	15700	1815	16333	11738	8930	2557	2698	3569	11878	1913	7695	13532	9654	16603
6288	2428	2446	10673	10498	3692	5903	14159	17859	11876	9203	13369	5067	16129	12286	15921	19569	11237	10474	2697	19612	12608	4498
2424	4338	7956	2200	15180	18475	16797	1935	16349	3062	18290	13595	9877	12896	797	12150	8432	8634	4287	8840	3995	3712	18628
8396	15853	3394	10537	5854	399	1098	7608	16585	16995	10862	622	9313	9143	5065	18311	9655	11777	10323	4249	2744	2100	5437
9088	16284	7889	17319	8819	8500	18796	19341	8371	12897	18662	2687	13464	2101	4881	15651	6002	15209	15297	155	7141	1103	12455
16876	18453	12768	1217	16502	12021	6231	3553	18291	7178	9917	14022	13559	8519	5680	14197	19486	14738	14333	9263	10485	624	7043
4157	907	1437	12654	6313	13188	6757	14675	19584	14243	6720	17736	31	12622	15052	1713	7592	13037	5136	10436	8560	200	18461
3892	10452	15765	8878	17205	12045	16486	11451	14014	8784	17596	13917	6662	18168	14766	3103	8020	5169	1791	6646	12022	10715	17310
16232	17395	2686	473	14442	9354	17927	9876	19160	8645	398	17904	6482	1949	1616	16345	19560	778	19388	16947	6052	12576	13152
8195	8197	1125	16549	6879	13236	5352	6761	9909	17291	13449	8961	13048	3585	13040	950	12720	14405	1818	8621	8632	12909	13118
1906	10248	17581	6413	6506	9843	7394	9541	2919	6351	17791	9237	8937	15977	1557	14787	18969	11348	19052	8845	2011	14647	2222
18837	7776	6218	17936	2997	1228	14703	2151	17188	5526	5307	4808	15481	609	1872	15020	9611	18266	2232	7011	10331	6167	19545
11720	16147	11607	11594	16078	16884	958	80	13072	4830	10073	10180	10408	18873	9643	8597	5462	6396	15436	1303	13719	12265	18613
15917	4977	17372	16447	3376	18894	11836	10190	12091	19077	4178	6473	1992	922	6927	12183	6759	8291	3416	18896	7540	14061	9554
9891	11773	17171	3188	17951	7206	4694	8408	14995	15739	3233	6336	1719	9309	15652	19069	18991	13918	15244	3994	7299	5267	5903
8956	8283	4599	1798	15590	9474	7992	15954	15439	7572	1164	9971	4534	9509	16022	18738	3847	1337	12233	19214	9745	18016	5907
9084	10938	10453	6483	536	16412	1174	10934	17983	17200	3405	17567	1096	18976	5874	11576	10055	603	7890	5454	2533	6	6147
487	12025	10097	9463	8375	13141	15860	680	2615	412	7969	2031	15948	3213	1705	13779	12645	8686	9742	1443	11883	8959	8762
15038	6937	7161	12243	1863	10609	132	18083	17549	1187	4171	2473	12365	6485	8878	17084	5702	4613	8973	6049	15309	8877	7607
19378	18439	14267	2263	18163	12892	9985	16099	14219	8467	10052	3055	15336	13401	2495	15127	19291	7810	9053	17743	14193	13934	16416
7849	16606	13743	17627	18533	4878	6967	8035	14190	14923	11133	11173	4676	12639	1252	17395	17337	1996	10366	7348	1271	15465	4026
11585	4217	16611	10393	10021	2024	14306	2769	18326	12560	1809	17516	3853	18907	14754	4527	10608	675	13914	3289	16345	17688	15084
14155	4268	5721	17518	11576	10307	2031	15782	14766	14108	19100	10738	19059	1856	1879	16522	6473	9274	19092	6460	958	13562	1372
14322	9248	848	14334	15605	4636	6684	10251	11889	3213	6937	1639	7825	16459	15444	11249	13671	11529	2351	19598	9465	9264	17538
8893	14802	384	9782	10116	17744	2372	8570	12260	4298	2562	12136	2417	4225	13806	14835	3609	17031	13485	16453	14915	10605	9980
10264	17963	4200	9259	18728	2172	19647	3829	15258	13354	3583	4035	3481	3424	10289	1369	18717	15794	5113	15117	2373	7981	11002
342	3076	18791	1588	1068	5926	9537	5090	12564	2430	2714	4105	2941	16660	15673	19249	19304	16871	6780	7987	18474	13044	12940
17093	3536	4459	19145	18087	11675	16694	11128	8132	16352	9174	4876	16175	5911	14802	809	6939	15137	6927	13591	9557	16600	14712
17328	11331	16559	18325	12418	3157	879	4184	1862	9267	15822	12076	10662	1294	12110	1221	6017	13876	12395	16249	9949	3905	9870
12554	1857	10412	2490	8129	507	17411	4691	5198	9107	16215	3573	17148	16171	17422	14826	6189	9088	17780	18131	12125	6704	14783
2655	1969	1993	15018	13247	16397	16866	3237	8384	17621	16838	1813	796	349	6897	18773	7842	7553	1354	3794	8175	14966	15363
