0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23
7157	2638	3152	1344	1658	7367	3277	3075	54	5891	4921	5855	10942	2402	7451	2587	8265	533	8703	6411	10523	6375	10706	421
2825	5285	139	3469	8192	8382	6465	6322	5088	8803	5258	7369	5920	3749	353	8615	6041	9572	1227	2791	3528	3426	9410	2241
7455	3919	3294	9285	8261	3802	10868	5013	7414	8179	10318	8991	8587	8276	3597	10759	1233	4180	108	2516	2684	3724	4647	9137
1252	24	6439	1585	1568	175	9976	10226	3588	2378	8468	2911	3058	8087	9289	2034	644	7030	2203	4222	1108	1533	2433	1614
1426	2972	760	8231	7766	6317	9354	6227	10127	1635	4326	8598	8643	9618	2946	644	8571	1444	2353	1866	1846	7023	2882	3094
9251	2660	6273	4598	10571	7301	5645	7641	2648	5451	4988	1141	8582	2022	5087	9102	10029	2010	573	1748	9124	3558	5497	9131
6016	4550	2916	1215	4720	1451	4120	6662	4499	7131	932	3927	3564	1207	2677	7411	109	4204	2863	2372	2122	1209	9543	6389
688	4433	9956	8167	9479	6942	1701	4460	8374	5920	3420	5426	3391	5767	8910	1982	5290	7111	3686	10636	9992	4902	7050	534
1604	4944	8169	8936	6824	6573	2265	10637	7105	9647	1109	342	2296	1539	3886	2293	9169	6433	5638	8310	10598	8117	8626	4747
7909	648	9235	1078	11117	10627	10391	1024	4952	9842	7674	9234	3779	8649	3186	3385	10235	2424	8802	8879	1110	7306	4166	10167
91	4011	8272	3719	5133	4618	10996	6987	1819	10331	2658	5404	6877	7861	6939	2786	9234	6166	3219	515	10444	10325	7678	10095
3431	9797	5004	8491	6587	4291	9110	1240	9577	2306	7366	10005	7953	4937	8302	8716	7378	2400	2091	6223	555	6391	8537	6672
6218	9499	1727	1903	6435	9876	7119	4888	1302	9103	5074	7855	5729	1601	3189	1496	4764	8234	4626	3844	6966	3603	3218	1450
7289	4985	7254	9007	5317	4431	6141	9965	10714	10734	25	4228	9691	2101	1319	1090	2711	7687	11008	10574	2457	411	5162	4496
8833	1045	12	4342	9452	1272	9427	10125	10649	8946	10773	6991	1507	6004	2960	3423	7616	4748	9898	6133	8182	8368	5099	1578
9545	8416	4081	8096	1722	5491	3071	7915	5435	9471	3670	4930	755	3099	6203	2799	10701	1326	9756	9657	418	6703	10974	9305
5450	2669	2078	1469	1976	1122	5256	10593	9354	11043	7041	8499	5286	69	6993	4575	8241	3805	6416	5956	3085	5118	10965	9508
751	954	306	10119	3538	1542	1257	2120	6879	7707	9703	8837	4271	11073	6180	5136	1157	5368	5315	3871	5849	7475	4998	4680
1791	10127	1057	3260	5031	8330	7882	7989	5196	9165	8416	9456	219	5136	5547	5428	2561	1741	988	7576	144	2272	10292	792
10314	2774	2355	5998	6036	5721	8210	3097	9789	8117	2663	749	4474	8873	7138	9795	6589	234	10564	8511	7960	3108	8498	2996
8901	3279	6949	2553	69	1432	7821	7756	6537	3938	6391	3449	6348	3619	5108	9930	7593	2305	9972	8647	11124	10443	10185	8133
1310	10280	4945	649	9711	10164	3815	7412	10562	1865	1682	4280	3703	64	5558	9931	4482	10003	5480	3679	7888	4705	7059	1321
5502	4847	7562	5013	876	6851	1640	8707	10193	2938	5509	6882	7348	10054	4364	6144	10422	3441	1657	9780	10138	10843	4840	10021
10980	1406	2294	4181	5545	6718	6678	10929	8240	10717	3001	5548	1078	2743	10215	463	5666	8285	10358	5736	3973	6988	9903	1130
7471	9660	3038	8195	4663	2930	1005	8116	9599	9931	10378	4576	8881	5403	9402	3564	9507	1126	5521	9653	1503	9796	2497	8710
2072	10686	6841	7193	4758	6997	7459	3148	5904	7245	6176	4895	2849	10468	9951	2297	5871	8981	10804	10866	3776	9759	3664	9907
2812	10581	4776	8506	1407	4644	3116	6509	255	8875	6937	3520	5289	7366	682	5532	4315	5026	8786	9475	5391	344	11115	3132
4787	9062	6664	2374	346	3529	10716	4111	227	5573	6706	10759	5759	5805	3906	5938	7264	7380	1440	3518	6588	6514	6367	9184
1524	7641	9641	6375	9250	2009	9510	9189	713	3397	8784	6711	6508	449	10467	1185	4943	5976	6372	3187	3365	3871	8672	10774
8049	7335	4067	8285	729	10966	7307	11099	2182	4843	2875	6232	4782	6215	3969	7087	11023	1510	2610	7090	477	768	10515	6324
3470	10864	7425	5938	5359	4816	7828	2568	1605	1432	2247	5216	3309	3559	9988	7019	9078	1841	6654	3888	6535	1337	1862	1419
7351	144	7021	8825	6972	8378	6722	9724	621	9740	8345	10275	6213	2421	5838	6664	6790	8083	10470	11084	10282	6637	6665	5370
4645	6799	265	7086	5477	2222	4679	10720	3982	3498	4762	3064	10345	8351	408	5631	9072	9180	7961	3560	4867	5423	203	3850
261	180	4462	8274	4660	8547	5317	3756	10376	9984	7065	3227	9348	187	6543	398	8034	4659	3666	1972	4195	8581	2366	10184
10321	2611	824	9804	2028	185	8962	7360	10446	2993	543	2095	7841	4750	7656	6558	6748	1864	6086	8456	5129	4523	4381	9481
6311	9864	4282	3327	10199	5437	3596	9817	10751	9923	880	6249	9162	3746	7630	1577	3373	2294	207	9949	4557	2074	10982	3133
5921	2121	29	1870	7481	7900	6519	9454	1037	8201	10324	4316	10372	6143	6663	9043	5611	804	8947	3734	250	10962	7752	2858
4268	6796	9687	8347	4697	6769	5142	7731	1344	8058	9845	8296	10738	42	1283	5541	6692	8401	8445	8918	900	5179	3962	10408
563	1379	6208	9926	336	7136	57	5679	10371	4123	1345	6524	3360	2363	3281	8175	9702	6989	7220	5821	10603	6601	3103	8703
6041	4636	227	1216	3977	8640	7247	2966	1733	919	7666	255	7045	3069	10422	8540	6404	10822	1736	11093	3473	10607	6846	3730
9576	60	1382	3692	7772	534	7707	6181	2430	9937	7199	8553	4543	9441	10314	8847	575	9265	1844	10718	2705	493	6879	8078
8091	6376	5215	9767	4541	5977	4762	2971	2239	4378	5399	247	6548	8948	9403	1575	8477	10355	3857	963	9465	7932	5278	5987
4585	6968	8161	1510	3939	9845	8187	10230	9916	5514	2946	3040	5396	6898	1421	10847	2693	748	10690	10935	9211	6739	2020	1629
2054	9873	4846	5896	7903	9203	5200	60	6678	45	2427	7036	7478	5070	2088	2145	4720	6008	8193	9892	1680	7085	7616	1544
10116	10921	1263	4632	7098	5234	9505	591	10655	10046	4449	4120	3562	10436	9056	1115	2565	9266	10142	2968	8710	8377	4761	131
6171	265	1146	9014	7949	1320	2702	10286	1410	8800	9881	2959	9417	5602	7184	384	4178	3296	6579	4952	3460	8308	4204	7437
933	9709	2041	473	7051	4646	2255	1942	4282	1568	3366	8589	1597	9488	8526	127	10862	8357	1369	1814	6587	6670	10709	10105
6339	2490	1075	6345	5159	8258	7858	6512	3095	5217	4411	10117	11014	7267	7025	10703	5653	4922	1229	3648	4631	3260	8675	10703
2785	2436	3232	5194	9126	9187	7987	3639	10145	7624	2162	7023	10098	8042	6606	9074	6967	6888	5013	3066	10540	4854	9326	8910
10474	5808	6549	64	8985	3362	2074	5846	5494	10779	9496	10722	9919	11047	4857	10518	11048	7557	4982	8382	10263	3073	6391	6033
9097	1357	485	356	647	8532	3087	6519	3120	6166	3588	3146	3970	580	5313	5001	2376	4140	10963	10179	3999	8599	7315	1848
4536	6029	7789	10291	4092	7366	4486	2928	5021	9798	8110	4965	8261	4918	1648	9100	10506	9856	9132	6127	3862	8871	3904	7340
7309	8750	9526	10961	9306	4352	10219	7287	2603	5158	9502	8898	1459	5938	10809	6438	744	3969	821	2939	5935	442	7924	4736
335	5758	569	937	10440	7790	1480	8059	6175	4440	639	6563	1608	346	3833	7267	9317	3092	2962	6548	904	5597	9937	5394
6855	8080	5857	10768	3567	9353	932	131	791	7202	7346	8264	8218	10204	5401	5290	3281	3291	10713	9801	2135	7967	139	10514
461	10644	2726	7573	5714	5093	6219	3311	222	279	5312	2285	3214	4309	223	9708	8154	8281	8637	8213	4502	987	1006	3049
3634	6874	3161	939	8792	4535	7043	8732	7718	10526	5428	7230	3403	3125	359	2136	7104	6596	477	7176	8628	8112	2666	7372
5196	2553	51	10273	995	10701	10226	954	8763	10421	3834	1776	2655	2985	5689	5061	6785	10139	9018	10381	7039	3197	173	1130
8259	10983	2225	8685	3626	4686	1329	2591	3603	3393	6449	3207	2212	738	7878	4649	1615	1580	10278	9215	1674	3009	2147	9104
10029	5886	3231	5432	9053	6248	6409	9073	7200	8518	1411	10477	7834	6489	8598	10524	5718	2441	1340	6873	443	6616	9331	938
1170	4601	8323	8511	6484	4829	1406	9692	10907	3299	5846	3641	390	11029	7351	6312	3758	10798	2435	4135	3309	5816	1060	2654
3654	6779	1354	5125	1411	9941	4658	4170	302	8569	7660	5439	6560	4160	7350	322	4814	2579	6863	9545	10198	1469	234	8042
53	7176	1080	3450	10976	9677	259	10468	6322	9655	3713	7597	6237	7629	1174	8385	7209	2209	8303	4773	3254	5117	3421	6935
7560	4215	10208	3690	6153	2357	7935	3944	9678	4160	2721	2943	9334	8694	9922	6997	9535	1012	6955	6211	2250	9299	8366	9669
6993	5615	8815	7680	2612	7313	9454	1309	145	3635	9307	1703	10777	2524	8502	3669	3389	4414	10845	1973	5116	7982	6328	5555
8867	1537	8630	5394	10287	7911	7820	10541	9576	2490	3474	5266	5877	1455	5397	7735	4157	4103	6142	8193	9992	3093	8371	661
11024	6666	8639	4068	895	8542	10051	7401	9978	4899	10585	4654	2598	718	2993	6138	6148	3843	6200	4705	7857	10743	9535	5715
1804	461	10416	7256	3807	7968	2885	5701	3906	11052	4296	4887	10516	7937	10438	1019	3397	7988	8993	8078	4920	9021	1316	2700
4141	5966	5758	9423	1331	8544	7407	4275	3659	6553	4497	3849	7322	576	10507	1567	8710	977	6994	6682	7052	1770	2690	1117
6101	2812	10135	6930	10489	375	3217	2318	9297	8287	8761	4070	2275	6891	2032	10446	7831	1697	9056	7534	3958	9672	1787	9404
8676	8129	5915	5852	7184	1230	6980	10663	5452	8340	1160	3041	7810	1141	7114	10216	6794	4806	8709	9761	7297	5695	6598	7063
9680	804	2089	9880	2183	169	4925	1636	7532	9689	752	9244	5796	10548	5292	7694	442	632	6362	7603	9853	610	7107	4623
3115	189	874	4090	2664	10003	1185	9238	2692	7394	2000	10342	10805	7119	3164	3397	4449	12	8013	2899	7895	4084	3585	3282
9768	1176	10994	10061	6407	1026	963	9029	616	3618	10006	9175	10455	448	5496	651	326	7834	62	8446	4940	1678	8806	533
4847	428	3409	1317	8167	2706	66	5200	1808	917	6852	8045	1794	2628	4671	5997	10020	263	6669	3159	4458	6202	9344	7441
3431	3813	6656	8277	9899	1528	1933	9935	3536	7466	10945	4658	4578	3503	8101	3472	7314	6877	10232	1539	8005	8191	2735	9381
7830	10421	4373	6948	5211	6411	5542	4189	10274	10748	5097	3934	7373	9038	4967	361	8114	9973	9016	6798	1550	6341	4879	8272
834	8626	9237	11076	2936	3777	2135	6235	8840	10567	4056	7326	7818	10440	2121	1236	1334	3228	1298	10063	7766	5628	3424	3583
1518	6518	5464	6006	8147	6345	6885	3376	2535	8354	8543	7097	7910	6000	3905	9330	5741	2927	9566	10386	1112	3518	1483	1564
4852	6992	1345	2393	9436	5283	6301	2346	10904	3988	4584	2578	5945	3170	7802	10213	6520	7856	4654	7415	8697	3973	9352	7246
5677	1020	7147	1244	9938	3420	1631	9310	8125	1181	4285	1346	1971	6110	1988	1898	9	9713	2873	8131	6999	8715	10437	3593
5422	3043	24	9720	3479	3312	6685	10283	3218	8293	6608	867	132	3409	6180	8705	9350	5083	1675	7980	5561	10001	1585	8357
5268	2758	10012	10666	4029	5347	10870	3627	5521	979	6061	8637	7815	8479	7911	4158	615	5471	2806	7961	1517	2434	1663	689
636	7042	10131	3377	930	5761	5698	5608	3221	8185	250	3052	5321	3860	3337	3146	9954	1098	1239	7328	5361	720	1684	245
5293	2570	933	1668	7091	5570	5034	4031	3975	8320	9572	4275	1219	6608	10149	885	8396	6373	9709	5881	5090	9007	4981	417
5592	10496	3609	4048	3207	3620	225	6883	10937	1632	5788	3156	2917	4210	8535	4408	6718	6836	6072	5328	862	6187	5923	609
8324	6835	5246	7152	7403	881	6791	6860	10498	9579	415	9548	2725	751	7142	8970	1410	2920	4967	4671	5887	1706	5648	4889
9441	5887	1726	9220	2428	4731	402	3509	725	5251	8726	1315	8841	11059	10287	2967	8849	3880	1172	1713	2741	4779	7380	9460
702	3188	7902	3295	4181	5518	3693	9958	6981	113	1399	9418	6854	8920	2942	9269	3348	3355	598	4764	1231	2001	10402	2040
8355	611	8640	6660	9955	10178	6856	1016	1736	2661	440	6335	6932	5531	2018	8449	7119	10309	5907	3372	5586	860	5719	129
3010	5133	3698	10724	3305	6522	9171	7244	6350	1611	5415	7679	10594	5411	7633	8500	10763	5025	6808	8442	1302	2017	6063	6535
10320	10979	4708	6007	6839	7458	6258	5957	3689	9817	1725	989	218	6962	9807	2763	2499	3428	346	8395	4240	8321	1200	5068
8162	5339	3886	5219	246	5365	6555	924	4538	8770	2611	6309	7463	6362	599	10019	4374	1495	640	6999	11128	2928	3031	1558
9070	2708	1789	10079	2819	4862	2628	8093	150	6436	1681	1758	5058	1012	3382	7393	11025	5144	1467	2838	5461	1984	5880	3602
5	4583	115	10898	2724	4327	1246	4743	4523	6677	4432	9789	7511	3325	4417	9674	946	2097	7544	7504	6961	4931	8759	9814
7243	8963	6314	2706	10212	6757	6114	8554	1611	7833	9596	8972	8313	268	3935	7024	1210	1552	5255	3805	303	5335	974	9594
917	942	6560	7014	3364	10911	3211	3898	10400	391	4184	4031	3557	5969	9065	6252	926	9592	4727	2901	10099	1677	10770	9160
4230	9029	516	5500	7181	3018	892	1890	8280	9481	1545	488	3407	5946	3127	4237	7372	3588	1789	3742	8752	10897	2698	5541
6591	7832	9796	3910	9104	1426	1267	10698	2695	8824	7860	5620	6343	9011	9248	9291	5340	6624	4707	5236	9100	1770	8976	1584
1725	1310	3352	2928	2542	8806	131	8753	8473	5937	10887	2333	10714	8656	7795	9625	7012	7216	8450	10511	7550	1673	8647	803
1183	10734	3924	2233	4570	2230	3470	11054	2841	8887	710	9622	5044	882	9895	6323	7689	9544	8138	3685	5923	8486	6038	6027
5123	2467	4294	9243	3371	9689	1885	368	5637	1785	10750	7427	9735	8628	8357	3848	4740	1073	10334	6407	1159	7909	8619	8567
1831	7658	5592	8140	7794	3614	8041	3554	10690	2711	923	7660	4177	6744	217	5543	6702	1306	8919	8420	6189	2989	7664	464
8616	5490	4197	4716	6255	6562	6825	4859	5961	7231	8049	252	1385	1096	5119	4504	3627	6505	327	9559	2702	5944	2333	2077
9449	7531	7332	6925	6756	11115	5526	4203	2946	9677	7682	7163	3327	5273	9133	2159	7465	1578	9187	9650	8772	8751	1619	4632
7497	10148	1935	7144	3575	3353	8410	9015	4204	6391	2037	2255	7321	6229	5505	4695	4232	8417	5137	5422	3018	1941	2024	10446
6620	3879	264	9336	1194	4374	10744	3195	8526	3072	9531	1538	9331	54	4844	3331	9758	10381	1050	5008	6765	3197	10540	6143
1837	3741	8797	1624	6985	7430	9312	6418	1364	5010	3640	8344	7171	9382	8444	1468	4179	6634	6039	6364	4774	4849	7694	10095
4070	2903	2555	1653	4098	9225	5580	5689	10550	6472	4354	3132	7817	7803	10198	8994	402	1083	6901	242	4350	9969	8809	4754
8977	3515	10823	3870	5885	2654	6411	3771	3757	1623	10300	6369	5591	9870	3312	5404	7002	9880	1612	5616	5513	585	8429	4395
9348	10908	9358	2038	7103	6414	1288	6064	10104	333	2615	9210	1151	8460	2659	4795	10916	4419	4863	6095	8580	2548	4530	6818
5741	7874	5107	9615	3834	4065	9091	2291	6358	1278	269	4819	4660	2098	5333	2641	2396	6267	1719	5477	9608	158	2596	6970
736	10740	1307	7067	8439	7128	2876	7792	6450	8993	6806	2758	7797	10036	7882	10514	5888	5592	5479	6405	747	9563	3269	3375
1292	7342	10723	3400	7180	8774	4585	5230	7671	246	10450	3817	5906	6869	7642	469	1900	9737	8975	8543	2912	8012	1108	4653
9200	3236	10502	9267	6136	1480	6799	9518	843	2176	6419	3793	2072	1042	3116	2430	7231	8405	10537	1006	10129	6718	3090	790
1921	3984	10604	3109	2823	3582	7341	2119	3413	4254	2590	10586	10672	1666	7349	6148	7336	1494	5137	7134	3702	131	1509	6756
4672	6953	5678	10820	5492	4137	1021	5186	323	10421	8378	480	4950	8995	7249	4079	9099	2273	6040	484	10292	3043	5518	7172
4927	805	536	4494	4756	551	7303	8772	3428	9666	6982	5045	7216	2795	8888	3308	4241	4784	337	792	6118	4479	735	10267
